accountid,request_datetime,pd_gen12,lgd_gen12,ecnl_gen12,pd_gen13,lgd_gen13,ecnl_gen13,intopenbktype__app,ENG-loan_to_value,strdealershiptrackertype__app,fltgrossmonthly__income_sum,miles_odometer__app,ENG-bk,tier_gen12,tier_gen13,approved_gen12,approved_gen13,declined_gen12,declined_gen13,approved_both,declined_both,approved_gen12_declined_gen13,declined_gen12_approved_gen13,funded
8569464,2025-01-21 01:46:02+00:00,0.1903969003273895,0.6370681560506696,0.2862580932140262,0.54947024501853,0.3501845945669622,0.4541017953490791,,1.1539684210526315,Independent,7153.41,91779,0,C,Decline,1,0,0,1,0,0,1,0,1
8358258,2024-12-02 23:33:24+00:00,0.1727698463399489,0.7038336221725554,0.2869788951338752,0.4139029721410744,0.3900425741564863,0.3809978824636233,,1.3212370235934665,Franchise,9608.56,81159,0,C,Decline,1,0,0,1,0,0,1,0,1
8565117,2025-01-17 03:53:45+00:00,0.1682304527384167,0.7240894050283339,0.2874807766971775,0.5555965802666978,0.3900425741564863,0.5114269160490423,,1.2713302681992338,Independent,3799.45,75555,0,C,Decline,1,0,0,1,0,0,1,0,1
8427367,2025-01-08 00:32:25+00:00,0.1668313800881146,0.7337845662629366,0.2889071688297301,0.3651761049780452,0.3334630498245493,0.2873836609461078,13.0,1.3546147713950762,Franchise,8870.9,27278,1,C,C,1,1,0,0,1,0,0,0,1
8557858,2025-01-20 22:13:44+00:00,0.1939520976619093,0.634561326751051,0.2904558209876378,0.3510388934005792,0.3900425741564863,0.3231314681219749,,1.2741948082876875,Independent,7258.030000000001,40629,0,C,D,1,1,0,0,1,0,0,0,1
8438319,2024-12-05 00:01:23+00:00,0.1814516741870019,0.6789222438793624,0.290732123595507,0.5433314707878009,0.3900425741564863,0.5001368769476765,,1.4243777158774371,Independent,6560.81,72081,0,C,Decline,1,0,0,1,0,0,1,0,1
8575844,2025-01-20 03:09:38+00:00,0.1692487717829097,0.7293357270936675,0.2913164554260769,0.4565858282628562,0.3900425741564863,0.4202874717984774,,1.3673638676844784,Franchise,6883.18,65727,0,C,Decline,1,0,0,1,0,0,1,0,1
8524217,2025-01-13 23:54:51+00:00,0.1895020945731351,0.6525421779747144,0.2918331384755163,0.5129259844033291,0.3900425741564863,0.4721486122878812,,1.2937356223175966,Franchise,6366.62,62895,0,C,Decline,1,0,0,1,0,0,1,0,1
8460124,2025-01-21 03:03:29+00:00,0.171594840555754,0.7213822131805752,0.2921336994071275,0.2903976521874246,0.3232454576829602,0.2215325438996595,13.0,1.3024311183144246,Franchise,3741.83,70716,1,C,B,1,1,0,0,1,0,0,0,1
8503483,2024-12-28 06:49:46+00:00,0.1756565605060095,0.7047178881510693,0.2921404360488344,0.488280616165122,0.3900425741564863,0.4494625391178323,,1.417958795562599,Independent,7924.41,93727,0,C,Decline,1,0,0,1,0,0,1,0,1
8513358,2024-12-27 04:32:07+00:00,0.1844319088102259,0.6718533829093289,0.2924304363673574,0.6016349999685846,0.3900425741564863,0.553805303253307,,1.3548366013071895,Independent,5037.07,99724,0,C,Decline,1,0,0,1,0,0,1,0,1
8509164,2025-01-07 22:20:30+00:00,0.1911783626122135,0.6500027742015401,0.2932688599139824,0.4447230320374382,0.3501845945669622,0.3675349650179442,,1.1640275787080512,Franchise,5317.34,20615,0,C,Decline,1,0,0,1,0,0,1,0,1
8527880,2024-12-31 05:31:50+00:00,0.1794708999117609,0.6943008244067255,0.2940720332871759,0.4082129062210343,0.3904153872148606,0.3761193356421972,,1.5015971066907776,Independent,10762.97,67200,0,C,Decline,1,0,0,1,0,0,1,0,1
8481369,2024-12-21 06:06:56+00:00,0.2123963399988049,0.5897106060707131,0.2955956035554358,0.5133611525217692,0.3501845945669622,0.4242599542669434,,1.159113883428938,Franchise,6961.06,6,0,C,Decline,1,0,0,1,0,0,1,0,1
8483187,2024-12-18 04:52:03+00:00,0.186437914671224,0.6724369193827568,0.2958678593144851,0.7009308288159728,0.3900425741564863,0.6452071608737707,,1.4400689847009736,Independent,9167.76,66991,0,C,Decline,1,0,0,1,0,0,1,0,1
8547087,2025-01-17 00:36:03+00:00,0.1947033310775399,0.6445759462257599,0.2961825579157659,0.5564038532162443,0.3900425741564863,0.512170011182562,,1.264925018982536,Independent,8611.0,66770,0,C,Decline,1,0,0,1,0,0,1,0,1
8427914,2024-12-07 06:42:45+00:00,0.2020554835406582,0.6226486025595753,0.2969105721399727,0.6155936444024386,0.3501845945669622,0.5087485294480373,,1.1911840467093118,Franchise,5098.73,18929,0,C,Decline,1,0,0,1,0,0,1,0,1
8469745,2024-12-23 23:12:48+00:00,0.1901926112926062,0.6617547090705438,0.2970316205218014,0.7546177156277132,0.3372811670434425,0.6006632913646293,,1.1106735751295336,Franchise,3986.82,65369,0,C,Decline,1,0,0,1,0,0,1,0,1
8515400,2025-01-04 01:41:50+00:00,0.1795755394719737,0.7012236424225985,0.2971773687533557,0.5593718283415812,0.3900425741564863,0.5149020336952504,,1.3657235668789809,Franchise,6489.71,61141,0,C,Decline,1,0,0,1,0,0,1,0,1
8415906,2024-12-27 00:52:31+00:00,0.2049753685702794,0.6146272673094104,0.2973209435342126,0.5063035282569677,0.3501845945669622,0.4184272820183534,,1.241464073694985,Franchise,5028.4,43902,0,C,Decline,1,0,0,1,0,0,1,0,1
8537914,2025-01-09 01:52:41+00:00,0.1997069469617717,0.6363530069720569,0.2999185142611046,0.767089272348408,0.3904153872148606,0.7067809544897555,,1.4628392857142856,Independent,4581.3,91452,0,C,Decline,1,0,0,1,0,0,1,0,1
8464821,2024-12-11 22:33:44+00:00,0.1955428258748816,0.6502577990867326,0.3000816642902177,0.6186137055336027,0.3501845945669622,0.5112444156114079,,1.233328313253012,Franchise,4528.84,57221,0,C,Decline,1,0,0,1,0,0,1,0,1
8438821,2024-12-19 01:00:15+00:00,0.1869474929341879,0.6804964275458115,0.3002323585496513,0.460741707634084,0.3904153872148606,0.4245183391731129,,1.542088356729975,Independent,4938.97,89511,0,C,Decline,1,0,0,1,0,0,1,0,1
8571756,2025-01-17 21:42:00+00:00,0.1888841027184498,0.6737642947390017,0.300341539642993,0.2907698749362108,0.3167253092355163,0.2173422613910833,7.0,1.2694376039933444,Franchise,4617.76,61052,1,C,B,1,1,0,0,1,0,0,0,1
8424124,2025-01-10 21:29:30+00:00,0.1772912394066396,0.7207797838858336,0.3015795412895115,0.588652290761105,0.4168812657969424,0.5791395445247519,,1.5898422818791946,Franchise,5083.87,98600,0,C,Decline,1,0,0,1,0,0,1,0,1
8472124,2024-12-16 22:59:44+00:00,0.2060151205014244,0.6234643099194618,0.303125656849893,0.4131638376025139,0.3900425741564863,0.3803175087697826,,1.414540960076551,Franchise,6278.76,49008,0,C,Decline,1,0,0,1,0,0,1,0,1
8480744,2024-12-20 03:21:39+00:00,0.1986436223467386,0.647224439528806,0.3034181368488416,0.6683205524642707,0.3900425741564863,0.6151893860018441,,1.2531235047051943,Independent,5512.92,33682,0,C,Decline,1,0,0,1,0,0,1,0,1
8551978,2025-01-16 03:05:32+00:00,0.1808104906638866,0.7126180011289625,0.3040831926385082,0.4062519719013545,0.3900425741564863,0.3739551331086648,,1.331243381055109,Franchise,6971.06,18527,0,C,Decline,1,0,0,1,0,0,1,0,1
8437087,2024-12-11 01:41:07+00:00,0.1920883871263417,0.6726018614300859,0.3049096559070617,0.6280635471902563,0.3167253092355163,0.4694597460399985,7.0,1.250546381738708,Independent,3718.0,35631,1,C,Decline,1,0,0,1,0,0,1,0,1
8529786,2025-01-03 01:16:59+00:00,0.210941038206944,0.6126231758667277,0.3049765902428321,0.5454415159369601,0.3900425741564863,0.5020791745097687,,1.252101515547426,Franchise,5328.5,74351,0,C,Decline,1,0,0,1,0,0,1,0,1
8411356,2024-12-06 00:30:20+00:00,0.1803606603391599,0.7178639968238653,0.3055596418220318,0.6603661001818225,0.3904153872148606,0.6084483246262865,,1.5376204063986167,Independent,4073.33,98890,0,C,Decline,1,0,0,1,0,0,1,0,1
8418515,2025-01-14 00:07:11+00:00,0.177281103146153,0.7350684769425576,0.3075404511336003,0.4018340997079199,0.3900425741564863,0.3698884796560778,,1.359524312896406,Independent,3829.0,86895,0,C,Decline,1,0,0,1,0,0,1,0,1
8433638,2024-12-05 23:25:02+00:00,0.1983794323460813,0.6639701240033591,0.3108545184551228,0.4929008244367059,0.2596410016840132,0.3020263425387886,7.0,1.1372398394663954,Franchise,3938.43,55676,1,C,C,1,1,0,0,1,0,0,0,1
8483356,2024-12-27 02:55:48+00:00,0.2216924241303295,0.5945748066105587,0.3110780432821873,0.3904827779399784,0.2777564091262778,0.2559634623739786,,1.0129562383612662,Independent,6864.48,56770,0,C,B,1,1,0,0,1,0,0,0,1
8570896,2025-01-17 21:16:45+00:00,0.1941457495915406,0.679334065278285,0.3112599783305901,0.4068567559871179,0.2899966430839025,0.2784495405473587,7.0,1.197833891213389,Franchise,5632.82,46230,1,C,C,1,1,0,0,1,0,0,0,1
8531372,2025-01-15 07:32:56+00:00,0.2146546148523284,0.6172831382843564,0.3127063113557056,0.4290335735495057,0.3501845945669622,0.3545686373013547,,1.248206024520914,Franchise,6636.28,31,0,C,Decline,1,0,0,1,0,0,1,0,1
8431943,2024-12-07 02:00:16+00:00,0.2152490502910757,0.616974000480922,0.3134152396724178,0.5607559307849482,0.3501845945669622,0.463428688324154,,1.2138940996837169,Franchise,6008.57,27352,0,C,Decline,1,0,0,1,0,0,1,0,1
8527548,2025-01-01 06:44:29+00:00,0.2021131488074975,0.6590714777730295,0.3143685475221255,0.6028554165355464,0.3501845945669622,0.4982212039079139,,1.2369837837837838,Independent,6058.49,89056,0,C,Decline,1,0,0,1,0,0,1,0,1
8399313,2024-11-27 02:52:48+00:00,0.182503694221662,0.7337102982903885,0.3160154222264775,0.4300807109942873,0.3501845945669622,0.3554340290090286,,1.1848806126331812,Independent,6230.91,64771,0,C,Decline,1,0,0,1,0,0,1,0,1
8574672,2025-01-18 23:24:41+00:00,0.2068450929672095,0.6504295834493858,0.3175100756710193,0.5626264132372508,0.3900425741564863,0.5178978806376725,,1.3567848101265825,Franchise,4011.0,48420,0,C,Decline,1,0,0,1,0,0,1,0,1
8531753,2025-01-08 04:24:35+00:00,0.2011077866273758,0.6702646176461902,0.3181172235543483,0.5751364699667577,0.3501845945669622,0.4753132784721195,,1.140921248142645,Independent,8240.619999999999,61223,0,C,Decline,1,0,0,1,0,0,1,0,1
8485111,2024-12-21 05:31:00+00:00,0.1923956014895911,0.7039525387857886,0.3196321982027669,0.5480726099137746,0.3900425741564863,0.5045010977652206,,1.4184805298013246,Independent,8960.28,54278,0,C,Decline,1,0,0,1,0,0,1,0,1
8470840,2025-01-07 02:28:33+00:00,0.2037536670134252,0.6740303814983365,0.3241133421046358,0.3674568369400766,0.3904153872148606,0.3385674957377506,,1.4748802488335926,Independent,12825.68,88294,0,D,D,1,1,0,0,1,0,0,0,1
8514199,2024-12-31 23:09:27+00:00,0.1981477883747196,0.694941923530661,0.3249748442636787,0.4736128909446002,0.3900425741564863,0.435960891085036,,1.4505522379882758,Independent,6420.95,8521,0,D,Decline,1,0,0,1,0,0,1,0,1
8431193,2024-12-10 06:41:24+00:00,0.2061315934128841,0.6717550769914044,0.3267890687921015,0.5280521559278804,0.3501845945669622,0.4364011231158036,,1.199694789081886,Independent,5628.75,48292,0,D,Decline,1,0,0,1,0,0,1,0,1
8482097,2024-12-17 01:52:53+00:00,0.1937601952772336,0.7188768293136252,0.3287237269942842,0.6568543845225493,0.3900425741564863,0.6046347729649532,,1.2760608996539793,Independent,4080.96,74080,0,D,Decline,1,0,0,1,0,0,1,0,1
8545532,2025-01-17 04:15:19+00:00,0.1820213175038572,0.7668664446696576,0.329423055835517,0.6100016302653595,0.3900425741564863,0.5615067904157155,,1.3487756521739132,Independent,4341.45,82775,0,D,Decline,1,0,0,1,0,0,1,0,1
8527822,2024-12-31 05:00:25+00:00,0.2222950695592527,0.6300674752551738,0.330543708043737,0.5093461592414263,0.3501845945669622,0.4209418207129478,,1.230855332629356,Franchise,7218.14,70665,0,D,Decline,1,0,0,1,0,0,1,0,1
8471751,2024-12-17 23:49:56+00:00,0.2098729735209473,0.6686903614937995,0.3312024814943421,0.6700937097495254,0.3501845945669622,0.5537893260064017,,1.174711432706223,Franchise,6319.52,50827,0,D,Decline,1,0,0,1,0,0,1,0,1
8514763,2025-01-07 00:09:54+00:00,0.2010301884541509,0.6994879284737712,0.3318589285946666,0.4329007046087551,0.3501845945669622,0.3577645722455592,,1.1748214196762143,Independent,4618.44,28776,0,D,Decline,1,0,0,1,0,0,1,0,1
8487165,2024-12-18 00:35:20+00:00,0.214546575211101,0.6557584261416148,0.3320301098070322,0.4381755853698652,0.3501845945669622,0.3621239217200547,,1.2269914110429447,Franchise,9465.06,53537,0,D,Decline,1,0,0,1,0,0,1,0,1
8571331,2025-01-21 06:08:44+00:00,0.1892793478965425,0.7441574112875335,0.3324145657164851,0.5083908307965473,0.3232454576829602,0.3878306632070548,7.0,1.315575939849624,Franchise,3706.12,64457,1,D,Decline,1,0,0,1,0,0,1,0,1
8479099,2024-12-19 23:36:25+00:00,0.1990255890626661,0.7152747960115087,0.3359648507781705,0.7572601664938854,0.3372811670434425,0.6027666387969434,,1.1265719360568385,Franchise,4021.33,62735,0,D,Decline,1,0,0,1,0,0,1,0,1
8529574,2025-01-11 05:59:36+00:00,0.2198911398824315,0.6483092009318564,0.3364355800864512,0.6310201648522562,0.3501845945669622,0.5214975557979813,,1.1525359823399557,Independent,7931.52,45079,0,D,Decline,1,0,0,1,0,0,1,0,1
8480397,2024-12-13 23:31:32+00:00,0.1957504474519117,0.7299131304083788,0.3371987396331792,0.58127015146828,0.3334630498245493,0.4574437972541932,7.0,1.3951984435797664,Independent,4203.33,88998,1,D,Decline,1,0,0,1,0,0,1,0,1
8480507,2025-01-08 01:33:45+00:00,0.2338003231970009,0.6141182722243262,0.3388512792442658,0.3726624600571372,0.3900425741564863,0.343035971500732,,1.3392314885161591,Franchise,6374.33,75795,0,D,D,1,1,0,0,1,0,0,0,1
8419300,2024-12-02 21:57:37+00:00,0.2180491428712981,0.6606891007824881,0.3399879534268714,0.5193862307099356,0.3900425741564863,0.4780952720817896,,1.3180348066298342,Franchise,4646.58,49338,0,D,Decline,1,0,0,1,0,0,1,0,1
8532310,2025-01-02 22:50:15+00:00,0.2025902365082428,0.71125661660305,0.3400610049745681,0.5428529715790261,0.3900425741564863,0.4996964181987078,,1.410011294117647,Franchise,4979.68,97442,0,D,Decline,1,0,0,1,0,0,1,0,1
8479773,2024-12-18 22:14:13+00:00,0.2227718301859014,0.6481165258866768,0.3407417669633873,0.4664751593491207,0.3501845945669622,0.385511698343265,,1.2240748509604769,Franchise,6917.91,45560,0,D,Decline,1,0,0,1,0,0,1,0,1
8415514,2024-11-30 04:38:31+00:00,0.2054074795801567,0.7045186426528883,0.3415236209427684,0.5088435538788073,0.2938038635922092,0.3528204769408583,7.0,1.231876294277929,Franchise,4219.52,18263,1,D,Decline,1,0,0,1,0,0,1,0,1
8488093,2024-12-19 04:58:05+00:00,0.2069903895343692,0.69917989837872,0.3415475060672281,0.5821379812073593,0.4168812657969424,0.5727305075991135,,1.5925182481751825,Franchise,4333.33,98179,0,D,Decline,1,0,0,1,0,0,1,0,1
8547898,2025-01-10 06:45:52+00:00,0.2259351459140836,0.6423690880701252,0.3425156585994166,0.5373397121390986,0.3501845945669622,0.4440766906067738,,1.226966731898239,Franchise,4237.08,63440,0,D,Decline,1,0,0,1,0,0,1,0,1
8478150,2024-12-21 04:42:00+00:00,0.2397620833071175,0.6076630764068471,0.343839173749558,0.5872997344905265,0.3900425741564863,0.54060968457137,,1.4290441456643623,Franchise,10285.26,48099,0,D,Decline,1,0,0,1,0,0,1,0,1
8488301,2025-01-03 02:31:27+00:00,0.2363507552071163,0.6196883649732264,0.345654598808585,0.664148194582075,0.3372811670434425,0.5286510404539126,,1.0991030624822224,Franchise,12085.55,46791,0,D,Decline,1,0,0,1,0,0,1,0,1
8481278,2024-12-13 23:43:51+00:00,0.2171436605966645,0.6757999074320492,0.3463197711244099,0.4354190573708595,0.3904153872148606,0.4011865477266499,,1.5028757640474262,Franchise,4564.3,79474,0,D,Decline,1,0,0,1,0,0,1,0,1
8557105,2025-01-16 22:18:50+00:00,0.217040630418732,0.6766079643338333,0.3465693491358262,0.4433960938486594,0.3900425741564863,0.4081463150049625,,1.37587173553719,Franchise,4681.39,73801,0,D,Decline,1,0,0,1,0,0,1,0,1
8474627,2024-12-18 02:10:58+00:00,0.2275028610401778,0.6479681949398564,0.3478984989799825,0.5834276707797333,0.3334630498245493,0.4591417062625734,7.0,1.3558702320618832,Franchise,3855.8,84688,1,D,Decline,1,0,0,1,0,0,1,0,1
8439629,2024-12-07 06:06:50+00:00,0.2134541076794361,0.6910103937583046,0.3480976565126716,0.5003334048338318,0.3232454576829602,0.3816839810374224,7.0,1.3386387096774193,Franchise,5150.37,79227,1,D,Decline,1,0,0,1,0,0,1,0,1
8565114,2025-01-15 07:02:34+00:00,0.1953886972406631,0.7573397505294586,0.3492224802498666,0.4340686616212608,0.2596410016840132,0.2659767721630401,7.0,1.1372133084577114,Franchise,4161.95,71548,1,D,C,1,1,0,0,1,0,0,0,1
8522692,2025-01-01 00:42:39+00:00,0.2419083494472599,0.6128455315872414,0.3498757843892596,0.575797231043447,0.3501845945669622,0.4758593549775203,,1.2422443592710444,Franchise,8890.21,6,0,D,Decline,1,0,0,1,0,0,1,0,1
