feature,bin,min,max,count,prop,target,bin_label,coef,contribution,description
miles_odometer__app_binned,0.011619327158593325,24406.0,53635.0,14084,0.2584125353198048,0.13476285146265266,2,-0.6793309040269775,-0.007893368022832414,
miles_odometer__app_binned,-0.02122594369723507,53636.0,93953.0,30547,0.560474844959818,0.1386388188692834,3,-0.6793309040269775,0.014419439520668424,
miles_odometer__app_binned,-0.06394758986247129,93954.0,150780.0,4749,0.08713441708561154,0.14381975152663717,4,-0.6793309040269775,0.043441574031619,
rev322__tu_binned,0.17270242962306656,43.0,112761.0,11524,0.21144178195295585,0.11706004859423812,3,-0.4389036314579112,-0.07579972352316826,Min Total Open-to-Buy for Revolving accounts over the past 6 months
rev322__tu_binned,0.11507753683761383,1.0,42.0,3646,0.06689662764669187,0.1231486560614372,2,-0.4389036314579112,-0.05050794881726026,Min Total Open-to-Buy for Revolving accounts over the past 6 months
rev322__tu_binned,-0.0565531149060363,0.0,0.0,39332,0.7216615904003523,0.14291162412285163,1,-0.4389036314579112,0.024821367502515863,Min Total Open-to-Buy for Revolving accounts over the past 6 months
rp01s__tu_binned,0.024644778057519457,0.0,0.0,47932,0.8794539649921104,0.13325127263623465,1,-0.24324575004697124,-0.00599473752334246,Number of repossession trades
rp01s__tu_binned,-0.16773296679057412,1.0,5.0,6570,0.12054603500788962,0.15707762557077626,2,-0.24324575004697124,0.04080033131457692,Number of repossession trades
rtl_trd__tu_binned,0.40313799201900635,6.0,188.0,3863,0.07087813291255367,0.09526274915868496,5,-1.0151746459356765,-0.40925546831111437,Number of retail trades
rtl_trd__tu_binned,0.06596889843859557,4.0,5.0,4084,0.07493302998055117,0.12855044074436828,4,-1.0151746459356765,-0.06696995311516786,Number of retail trades
rtl_trd__tu_binned,0.060234677074517115,3.0,3.0,3785,0.06944699277090749,0.12919418758256274,3,-1.0151746459356765,-0.06114871697217272,Number of retail trades
rtl_trd__tu_binned,0.03668824848418859,2.0,2.0,6499,0.11924333051998091,0.13186644099092168,2,-1.0151746459356765,-0.03724497966493628,Number of retail trades
rtl_trd__tu_binned,-0.05575439251479694,0.0,1.0,36271,0.6654985138160068,0.14281381820186925,1,-1.0151746459356765,0.05660044568056772,Number of retail trades
s068b__tu_binned,0.16140724334528925,0.0,0.0,6631,0.12166525999045906,0.11823254411099382,1,-0.4357717898383234,-0.0703367233254465,Number of non-medical third party collections
s068b__tu_binned,-0.013964443724785235,1.0,1.0,12731,0.23358775824740377,0.13777393763255047,2,-0.4357717898383234,0.006085310636046205,Number of non-medical third party collections
