bigAccountId,application_date,dtmApproved,dtmFunded,OriginalInterestRate,mnyReserve,mnyDiscount,GEN11_ECNL
6013336,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.246326
6013340,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.114882
6013341,5/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.038801
6013342,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.336234
6013343,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.280669
6013344,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.248188
6013345,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.267441
6013347,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.245039
6013351,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.048756
6013352,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.01169
6013353,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.2103
6013358,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.243266
6013360,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.066724
6013361,5/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.143841
6013363,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.202681
6013365,5/4/2022,28-05-2022,NULL,NULL,NULL,NULL,0.111375
6013366,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.176252
6013367,5/4/2022,6/4/2022,NULL,NULL,NULL,NULL,-0.01717
6013369,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.299411
6013370,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.187775
6013371,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.187641
6013372,5/4/2022,5/4/2022,15-04-2022,0.1999,1594.74,398,0.219425
6013375,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.131408
6013377,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.174873
6013379,5/4/2022,6/4/2022,21-04-2022,0.241,286.44,848,0.339342
6013380,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.087714
6013381,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.078397
6013382,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.037046
6013388,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.270619
6013390,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.233622
6013393,5/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.055683
6013396,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.175405
6013397,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.244519
6013399,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.189442
6013400,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.151292
6013402,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.239725
6013408,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,-0.001713
6013409,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.176459
6013410,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.191472
6013412,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.178475
6013414,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.231676
6013416,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.267584
6013417,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.194623
6013419,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.173478
6013422,5/4/2022,5/4/2022,15-04-2022,0.1989,250,1128,0.247338
6013424,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.171463
6013426,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.213451
6013428,5/4/2022,5/4/2022,27-04-2022,0.2099,641.59,648,0.206348
6013432,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.080528
6013433,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.165555
6013435,5/4/2022,5/4/2022,NULL,NULL,NULL,NULL,0.067228
6013436,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.025106
6013437,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.101329
6013440,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.125144
6013442,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.232298
6013443,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.229161
6013447,6/4/2022,6/4/2022,16-05-2022,0.2149,0,1748,0.389672
6013448,6/4/2022,6/4/2022,20-04-2022,0.2049,1593.65,398,0.142487
6013450,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.011739
6013453,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.092496
6013456,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.172904
6013458,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.040035
6013460,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.200008
6013461,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.126932
6013462,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.226394
6013463,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.148067
6013464,6/4/2022,6/4/2022,18-04-2022,0.2049,2241.81,698,0.240423
6013467,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.186797
6013469,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.107166
6013472,6/4/2022,6/4/2022,21-04-2022,0.2099,202.27,648,0.273586
6013477,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.142179
6013478,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.28403
6013480,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.210272
6013483,6/4/2022,6/4/2022,20-04-2022,0.2349,0,1025,0.311039
6013487,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.14295
6013488,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.403761
6013489,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.25454
6013490,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.168901
6013492,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.321832
6013498,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.029315
6013503,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.036031
6013505,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.180567
6013507,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.107451
6013508,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.103937
6013509,6/4/2022,6/4/2022,27-04-2022,0.2099,824.67,648,0.268445
6013511,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.350304
6013512,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.119087
6013513,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.011204
6013520,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.292487
6013521,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.171453
6013522,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.272705
6013524,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.258946
6013525,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.150476
6013526,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.069615
6013527,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.12233
6013532,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.108478
6013535,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.480461
6013538,6/4/2022,6/4/2022,12/4/2022,0.2049,1213.14,998,0.201568
6013542,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.184394
6013544,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.162277
6013546,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.221773
6013547,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.099896
6013557,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.230883
6013560,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.062809
6013561,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.111246
6013565,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.221269
6013566,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.095814
6013568,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.117914
6013571,6/4/2022,6/4/2022,25-04-2022,0.2349,720.26,1148,0.278518
6013573,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.283801
6013575,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.087587
6013576,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.012966
6013578,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.206691
6013580,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.089935
6013583,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.206286
6013584,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.316578
6013588,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.308681
6013590,6/4/2022,6/4/2022,19-04-2022,0.2099,569.52,398,0.226514
6013592,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.014904
6013593,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.149868
6013597,6/4/2022,6/4/2022,19-04-2022,0.2349,0,848,0.262088
6013598,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.21956
6013599,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.387911
6013600,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.203521
6013603,6/4/2022,6/4/2022,20-04-2022,0.2049,1174.32,998,0.182835
6013608,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.227223
6013610,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.18707
6013611,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.076093
6013614,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.174159
6013615,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.201983
6013617,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.190355
6013618,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.459655
6013625,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.25727
6013628,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.258543
6013629,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.280123
6013633,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.15378
6013634,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.343923
6013635,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.056794
6013638,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.37297
6013642,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.226756
6013645,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.20814
6013649,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.156445
6013650,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.072697
6013656,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.096284
6013658,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.203987
6013662,6/4/2022,6/4/2022,16-05-2022,0.1549,2036.16,149,0.078067
6013664,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.1267
6013665,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.163715
6013668,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.196437
6013669,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.245379
6013674,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.283128
6013676,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.054177
6013677,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.421141
6013683,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.089631
6013684,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.275504
6013686,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.141516
6013687,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.205778
6013691,6/4/2022,6/4/2022,12/4/2022,0.15,0,1445,0.138964
6013692,6/4/2022,6/4/2022,29-04-2022,0.2049,1655.64,998,0.235684
6013693,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.149188
6013695,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.129302
6013696,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.452556
6013697,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.318873
6013701,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.126299
6013705,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.166459
6013706,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.272879
6013709,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.119662
6013710,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.340171
6013711,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.176416
6013712,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.271158
6013713,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.286108
6013715,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.190589
6013720,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.231734
6013721,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.169124
6013727,6/4/2022,6/4/2022,18-04-2022,0.1999,0,948,0.297217
6013730,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.053349
6013733,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.154403
6013734,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.377941
6013742,6/4/2022,6/4/2022,18-04-2022,0.2049,2076.98,698,0.295659
6013743,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.180814
6013744,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.241038
6013748,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.176383
6013752,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.13333
6013754,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.224564
6013759,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.119488
6013760,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.221918
6013762,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.234225
6013763,6/4/2022,6/4/2022,13-04-2022,0.1799,0,398,0.142544
6013764,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.068605
6013779,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.272196
6013780,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.092404
6013781,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.286802
6013782,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.155449
6013788,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.186606
6013789,6/4/2022,6/4/2022,19-04-2022,0.2349,1115.86,848,0.402121
6013793,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.191536
6013794,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.196551
6013795,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.183046
6013799,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.254939
6013800,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.063375
6013801,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.357007
6013804,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.142574
6013807,6/4/2022,6/4/2022,13-04-2022,0.2149,250,1645.49,0.259674
6013808,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.201958
6013810,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.019954
6013812,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.291954
6013813,6/4/2022,6/4/2022,22-04-2022,0.2349,597.83,848,0.281916
6013814,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.207723
6013815,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.224387
6013816,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.185825
6013819,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.303609
6013821,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.257361
6013825,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.20858
6013826,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.133849
6013833,6/4/2022,9/5/2022,NULL,NULL,NULL,NULL,0.267118
6013834,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.166926
6013835,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.211547
6013836,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.418175
6013840,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.103708
6013843,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.276845
6013846,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.205586
6013848,6/4/2022,6/4/2022,19-04-2022,0.1849,0,698,0.186966
6013852,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.255176
6013853,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.11773
6013857,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.301238
6013859,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.27316
6013860,6/4/2022,6/4/2022,19-04-2022,0.1599,0,1148,0.149747
6013863,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.161875
6013867,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.232016
6013868,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.134314
6013869,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.151239
6013872,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.225171
6013873,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.184848
6013874,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.0928
6013877,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.197633
6013879,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.121745
6013881,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.225527
6013883,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,-0.008125
6013887,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.111389
6013889,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.191122
6013892,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.341453
6013894,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.23902
6013895,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.238615
6013897,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.329574
6013899,6/4/2022,6/4/2022,18-04-2022,0.1999,0,648,0.361045
6013902,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.091801
6013905,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.084317
6013908,6/4/2022,6/4/2022,22-04-2022,0.2049,0,398,0.271986
6013910,6/4/2022,6/4/2022,18-04-2022,0.1799,828.83,248,0.066176
6013912,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.379371
6013916,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.307005
6013918,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.092882
6013920,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.242448
6013921,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.247108
6013924,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.210912
6013932,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.141096
6013934,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.168599
6013937,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.158874
6013940,6/4/2022,6/4/2022,22-04-2022,0.2349,796.82,848,0.282394
6013950,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.185902
6013951,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.1902
6013959,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.148086
6013963,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.090935
6013967,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.190064
6013969,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.241371
6013971,6/4/2022,6/4/2022,21-04-2022,0.1849,0,398,0.23763
6013974,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.070283
6013981,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.29239
6013982,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.286427
6013983,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.108017
6013988,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.291088
6013989,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.257266
6013990,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,-0.00783
6013996,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.165242
6013999,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.17523
6014003,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.129666
6014004,6/4/2022,6/4/2022,28-04-2022,0.1899,2181.83,398,0.27056
6014005,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.18754
6014006,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.096436
6014007,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.070639
6014008,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.245467
6014009,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.131138
6014010,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.167527
6014011,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.064965
6014013,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.181856
6014014,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.224432
6014015,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.15476
6014018,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.258301
6014021,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.066441
6014025,6/4/2022,6/4/2022,25-04-2022,0.2099,479.47,648,0.193342
6014027,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.343181
6014029,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,-0.001635
6014033,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.245963
6014034,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.160789
6014035,6/4/2022,21-06-2022,NULL,NULL,NULL,NULL,0.235654
6014038,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.237613
6014044,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.48164
6014047,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.172431
6014048,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.063505
6014050,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.235075
6014053,6/4/2022,6/4/2022,25-04-2022,0.1824,0,2148,0.296986
6014057,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.03446
6014061,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.184204
6014063,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.346246
6014071,6/4/2022,6/4/2022,19-04-2022,0.1849,888.05,1148,0.156451
6014072,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.28753
6014073,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.366771
6014076,6/4/2022,6/4/2022,20-04-2022,0.1825,0,2148,0.383146
6014077,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.200896
6014079,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.239628
6014082,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.199297
6014084,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.250676
6014092,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.304427
6014094,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.121879
6014095,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.15031
6014098,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.11049
6014107,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.097439
6014110,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.053892
6014111,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.094873
6014112,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.105795
6014113,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.127537
6014118,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.188632
6014125,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.272937
6014129,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.173206
6014134,6/4/2022,6/4/2022,21-04-2022,0.1599,1510.49,149,0.023417
6014135,6/4/2022,6/4/2022,27-04-2022,0.1449,1071.5,449,0.002753
6014137,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.064091
6014141,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.114557
6014142,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.115518
6014144,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,-0.010613
6014146,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.080039
6014147,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.334731
6014148,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.125162
6014150,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.128829
6014152,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.288042
6014153,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.034201
6014154,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.535423
6014159,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.12973
6014161,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.169933
6014162,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.125656
6014164,6/4/2022,6/4/2022,20-04-2022,0.1399,0,449,0.019011
6014166,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.072077
6014167,6/4/2022,6/4/2022,21-04-2022,0.2149,700.56,398,0.204254
6014171,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.161752
6014172,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.18028
6014178,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.314553
6014182,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.050313
6014183,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.277149
6014184,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.39174
6014187,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.237762
6014188,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.333458
6014189,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.154915
6014190,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.224111
6014192,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.07274
6014194,6/4/2022,6/4/2022,NULL,NULL,NULL,NULL,0.134541
