feature,dtype,propna,min,max,range,std,mean,median,mode,n_unique,prop_unique,prop_negative,prop_min,prop_max,prop_zero
au06s__tu,float64,0.0,-4.0,6.0,10.0,0.5726957804586971,-0.20877967732062438,0.0,0.0,7,0.0001530322242140702,0.24028245376240653,0.005159372130645796,2.1861746316295747e-05,0.715622403917625
au03s__tu,float64,0.0,-4.0,4.0,8.0,1.6888688013479265,-1.32849460014866,-1.0,-3.0,9,0.0001967557168466617,0.6848847885969132,0.005159372130645796,8.744698526518299e-05,0.07264658300905076
au02s__tu,float64,0.0,-4.0,5.0,9.0,0.8445323199267725,0.0863320362030519,0.0,0.0,8,0.00017489397053036597,0.24028245376240653,0.005159372130645796,2.1861746316295747e-05,0.4464387215250754
au01s__tu,float64,0.0,-4.0,34.0,38.0,1.951507456402382,1.8145686677451796,1.0,1.0,30,0.0006558523894888724,0.005159372130645796,0.005159372130645796,2.1861746316295747e-05,0.23724367102444144
at104s__tu,float64,0.0,-4.0,100.0,104.0,28.63856320639541,29.65876000174894,23.0,0.0,99,0.0021643128853132787,0.005159372130645796,0.005159372130645796,0.06665646451838572,0.22642210659787504
at103s__tu,float64,0.0,-4.0,100.0,104.0,44.43509869058577,66.82681124568231,100.0,100.0,78,0.001705216212671068,0.2357789340212496,0.005159372130645796,0.5604040050719251,0.03403873901447248
at101b__tu,float64,0.0,-5.0,955450.0,955455.0,36812.25863710053,20655.495234139304,7584.5,0.0,24433,0.534148047746054,0.11529885007214376,0.05635958200341043,2.1861746316295747e-05,0.07356477635433518
at101s__tu,float64,0.0,0.0,1035374.0,1035374.0,53490.32157619189,26651.74646627792,8164.5,0.0,29060,0.6353023479515544,0.0,0.1859778759127279,2.1861746316295747e-05,0.1859778759127279
at57s__tu,float64,0.0,0.0,168606.0,168606.0,2348.535391309479,323.282099951934,0.0,0.0,4083,0.08926151020943553,0.0,0.7997901272353636,2.1861746316295747e-05,0.7997901272353636
at36s__tu,float64,0.0,-4.0,999.0,1003.0,278.3683867273141,89.5096628918718,1.0,1.0,87,0.0019019719295177298,0.005159372130645796,0.005159372130645796,0.08552315158934896,0.333457216562459
at35b__tu,float64,0.0,-5.0,471516.0,471521.0,10621.354788814133,4686.706921428884,1389.0,-3.0,13334,0.29150452538148747,0.24277469284246425,6.558523894888724e-05,2.1861746316295747e-05,0.040859603865156746
at35a__tu,float64,0.0,-5.0,622948.0,622953.0,17740.33500117882,6516.994206637226,1557.0,-3.0,14521,0.3174544182589305,0.23779021468234882,4.3723492632591494e-05,2.1861746316295747e-05,0.040225613221984174
at34b__tu,float64,0.0,-5.0,589.0,594.0,48.65262663485246,58.61615145817848,72.0,-3.0,281,0.006143150714879105,0.2503388570679026,0.007629749464387215,2.1861746316295747e-05,0.03880459971142495
at34a__tu,float64,0.0,-5.0,589.0,594.0,48.47008691360479,59.499628350312626,74.0,-3.0,277,0.006055703729613921,0.24528879366883827,0.007542302479122032,2.1861746316295747e-05,0.03821433256088496
at33b__tu,float64,0.0,-5.0,941691.0,941696.0,35257.22141610699,17800.246206987013,3879.0,-3.0,21875,0.4782257006689694,0.24277469284246425,6.558523894888724e-05,2.1861746316295747e-05,0.040859603865156746
at33a__tu,float64,0.0,0.0,996400.0,996400.0,52100.741572864375,23792.23229466301,4397.005,0.0,25917,0.5665908792794369,0.0,0.278015827904333,2.1861746316295747e-05,0.278015827904333
at32s__tu,float64,0.0,0.0,844427.0,844427.0,40519.90012713365,15871.255208909468,2926.49,0.0,23366,0.5108215644265663,0.0,0.278015827904333,2.1861746316295747e-05,0.278015827904333
at31s__tu,float64,0.0,-5.0,100.0,105.0,43.49385951687108,47.16483756722487,50.0,100.0,93,0.0020331424074155045,0.24528879366883827,0.007542302479122032,0.2642210659787504,0.1459271566612741
at30s__tu,float64,0.0,-5.0,100.0,105.0,44.74764882731083,55.370491014822264,71.0,100.0,87,0.0019019719295177298,0.24528879366883827,0.007542302479122032,0.3704472913296314,0.09643216300118053
at29s__tu,float64,0.0,-5.0,53.0,58.0,4.952087900112863,2.3788859254077215,2.0,-3.0,49,0.0010712255694984916,0.23779021468234882,4.3723492632591494e-05,2.1861746316295747e-05,0.040225613221984174
bi36s__tu,float64,0.0,-4.0,999.0,1003.0,344.96045463172726,142.28686983516243,-1.0,-1.0,88,0.0019238336758340257,0.6871584102138079,0.005159372130645796,0.1393467710200691,0.007542302479122032
bi57s__tu,float64,0.0,0.0,14352.0,14352.0,119.99023751152966,4.999280441294144,0.0,0.0,285,0.006230597700144287,0.0,0.9922609418040313,2.1861746316295747e-05,0.9922609418040313
bi101s__tu,float64,0.0,0.0,530139.0,530139.0,16225.424262830626,3023.8146711317913,0.0,0.0,4501,0.09839972016964715,0.0,0.8744261291591973,2.1861746316295747e-05,0.8744261291591973
fr36s__tu,float64,0.0,-4.0,999.0,1003.0,299.7355978418266,100.94108259367758,-1.0,-1.0,85,0.0018582484368851384,0.7217874163788204,0.005159372130645796,0.1001705216212671,0.03412618599973766
g041c__tu,float64,0.0,-4.0,6.0,10.0,0.7044017234553162,-0.7962922478247563,-1.0,-1.0,9,0.0001967557168466617,0.8869529097984347,0.005159372130645796,2.1861746316295747e-05,0.03211490533863845
g041s__tu,float64,0.0,-4.0,69.0,73.0,5.930563893517458,5.981657994840628,4.0,1.0,59,0.001289843032661449,0.005159372130645796,0.005159372130645796,2.1861746316295747e-05,0.08764374098202965
g020s__tu,float64,0.0,-4.0,83.0,87.0,5.490128739510514,4.273796510865288,2.0,1.0,55,0.001202396047396266,0.0437016308862752,0.005159372130645796,2.1861746316295747e-05,0.14417821695597044
g003c__tu,float64,0.0,-4.0,24.0,28.0,0.792840886037972,-0.9254295833151152,-1.0,-1.0,23,0.0005028201652748022,0.9253858598224827,0.005159372130645796,4.3723492632591494e-05,0.05587862358445193
g003s__tu,float64,0.0,-4.0,372.0,376.0,18.745562144947677,10.701893227230991,2.0,0.0,199,0.004350487516942853,0.05694984915395042,0.005159372130645796,2.1861746316295747e-05,0.37431682042761577
g002c__tu,float64,0.0,-4.0,24.0,28.0,0.8961463978893441,-0.9047046478072669,-1.0,-1.0,22,0.0004809584189585064,0.9253858598224827,0.005159372130645796,4.3723492632591494e-05,0.050391325259061696
g002b__tu,float64,0.0,-4.0,382.0,386.0,19.534954265746503,11.620436360456473,3.0,0.0,204,0.0044597962485243324,0.05694984915395042,0.005159372130645796,2.1861746316295747e-05,0.33483450658038566
g002s__tu,float64,0.0,-4.0,36.0,40.0,2.1877756947996505,0.7943246906562896,0.0,0.0,34,0.0007432993747540554,0.05694984915395042,0.005159372130645796,2.1861746316295747e-05,0.628394036115605
g001c__tu,float64,0.0,-4.0,24.0,28.0,1.1564192580826338,-0.8497004940754668,-1.0,-1.0,25,0.0005465436579073936,0.9253858598224827,0.005159372130645796,4.3723492632591494e-05,0.04125311529885007
g001b__tu,float64,0.0,-4.0,391.0,395.0,20.752744922178312,13.125442700362905,5.0,0.0,206,0.004503519741156923,0.05694984915395042,0.005159372130645796,2.1861746316295747e-05,0.28291285907918323
g001s__tu,float64,0.0,-4.0,45.0,49.0,3.0484648995324677,1.3807878973372394,0.0,0.0,40,0.0008744698526518298,0.05694984915395042,0.005159372130645796,2.1861746316295747e-05,0.544357483275764
fr101s__tu,float64,0.0,0.0,28725.0,28725.0,647.0916473288356,139.66863821173268,0.0,0.0,3255,0.07115998425954265,0.0,0.8798697039919549,2.1861746316295747e-05,0.8798697039919549
fr57s__tu,float64,0.0,0.0,3856.0,3856.0,46.42027834134676,2.717636774162976,0.0,0.0,359,0.007848366927550173,0.0,0.9885225831839447,2.1861746316295747e-05,0.9885225831839447
fr35s__tu,float64,0.0,-4.0,17303.0,17307.0,353.1644768360223,62.29233527174151,-1.0,-1.0,1533,0.03351405710288138,0.8956757465786367,0.005159372130645796,2.1861746316295747e-05,0.01967557168466617
fr06s__tu,float64,0.0,-5.0,5.0,10.0,0.6290153460480902,-0.686065322897993,-1.0,-1.0,9,0.0001967557168466617,0.7218530016177692,6.558523894888724e-05,2.1861746316295747e-05,0.23252153382012156
