bigAccountId,bigDealerId,dtmStampCreation,dtmFunded,intTerm,intOpenBKType,strTier,AmtFinanced,OriginalInterestRate,MaxFico
7771434,3009,59:28.3,00:00.0,72,NULL,B,20243.25,25.24,588
7757949,7652,54:11.1,00:00.0,72,NULL,B,23842.11,24.24,508
7800993,4252,10:10.7,00:00.0,72,NULL,D,27109.04,28.24,489
7802523,7207,41:13.4,00:00.0,66,NULL,B,20748.13,28.78,455
7799454,5944,07:02.9,00:00.0,72,7,B,30095,27.7,588
7643547,6315,39:58.7,00:00.0,72,13,A,38294.5,18.24,556
7727792,5064,54:08.6,00:00.0,72,NULL,B,29479.32,25.8,529
7706977,5727,42:34.0,00:00.0,72,13,B,17173.39,21,561
7772557,1713,29:25.2,00:00.0,72,7,D,18226.26,29.24,569
7667975,6317,04:15.0,00:00.0,72,NULL,B,17517.12,24.73,615
7731948,4511,50:43.5,00:00.0,72,NULL,B,23854.43,25.04,528
7732008,4362,00:52.4,00:00.0,66,NULL,C,18994.99,26.74,440
7801484,7418,55:07.8,00:00.0,72,NULL,D,15576,29.24,682
7721474,6934,33:38.4,00:00.0,72,NULL,B,22347.78,22.05,550
7770041,2408,54:26.0,00:00.0,72,NULL,C,17205.27,25.74,580
7768325,7168,23:58.9,00:00.0,60,NULL,B,14397.9,28.6,556
7797544,6462,16:28.2,00:00.0,66,NULL,D,21302.16,21,611
7678543,7668,51:41.5,00:00.0,60,13,C,15717.5,24.1,583
7771201,6462,20:23.1,00:00.0,72,NULL,B,22506.04,21,691
7801488,4788,55:36.1,00:00.0,72,NULL,C,24126.11,25,534
7712163,4228,20:37.9,00:00.0,72,NULL,C,28872.81,26.9,455
7758775,6816,48:21.5,00:00.0,72,NULL,C,14158.43,25,574
7732961,7283,39:53.3,00:00.0,72,13,A1,18669,17.98,590
7793457,2555,56:25.5,00:00.0,72,7,B,18698.31,25.9,588
7733703,6541,47:19.0,00:00.0,66,NULL,D,16649,28.24,560
7595824,1727,09:54.8,00:00.0,66,13,B,17336,21.95,553
7772671,6469,46:43.5,00:00.0,72,NULL,B,19350.88,28.54,610
7798544,4625,39:17.8,00:00.0,72,NULL,B,20349.09,23.25,548
7795129,2136,59:04.2,00:00.0,72,NULL,B,22254,25.24,474
7799169,7947,02:11.2,00:00.0,72,7,B,13892.91,25.24,543
7668523,7334,48:57.8,00:00.0,72,NULL,A,34570.24,21.56,543
7758672,4625,28:45.4,00:00.0,72,13,A,26314.1,22.65,525
7797285,2899,01:33.1,00:00.0,72,NULL,B,28205.75,28.88,NULL
7761359,2538,46:51.8,00:00.0,72,NULL,B,23918.58,27.6,600
7725527,2928,56:56.7,00:00.0,72,7,B,23975.14,26.8,490
7676121,5366,02:25.6,00:00.0,60,NULL,A,21937.3,22,659
7793107,6640,01:39.6,00:00.0,72,NULL,C,21317.94,24,526
7793360,6465,35:55.3,00:00.0,60,NULL,D,21940.02,24.1,546
7769815,5423,13:58.7,00:00.0,72,NULL,B,18576.56,25.24,551
7797521,7111,08:09.0,00:00.0,72,NULL,B,18058.5,25.24,628
7730605,2148,52:09.3,00:00.0,72,NULL,B,30170.58,24.24,670
7766320,4114,39:53.7,00:00.0,66,NULL,D,20576.47,29.24,603
7771991,5167,51:32.1,00:00.0,72,NULL,C,15757.71,20.6,483
7735977,8367,59:30.2,00:00.0,72,NULL,B,18734.22,25.24,570
7732714,5502,33:18.4,00:00.0,72,7,C,23632.68,26.74,558
7762763,3260,54:08.4,00:00.0,72,NULL,B,24820.69,20.6,586
7772576,6007,38:16.8,00:00.0,72,7,B,22628.1,23.24,553
7763161,5025,32:48.5,00:00.0,72,NULL,B,24946.94,23.83,569
7725434,1327,29:04.1,00:00.0,72,7,C,24912.71,27.19,529
7765451,4187,24:04.2,00:00.0,72,NULL,B,18427.89,24.24,573
7770244,6554,35:09.9,00:00.0,72,7,B,20081.2,25,517
7731057,6642,35:14.3,00:00.0,66,NULL,B,28251.64,24,602
7667404,7799,09:08.5,00:00.0,72,7,C,20370.74,25,541
7767841,7925,51:23.5,00:00.0,72,NULL,B,24231.64,25.24,602
7765284,3644,43:47.6,00:00.0,60,13,A,18199,19.95,582
7795480,2257,36:55.7,00:00.0,72,NULL,B,21070,29.06,570
7771693,2015,47:37.1,00:00.0,72,NULL,B,14100.56,23.24,548
7731553,8134,23:59.5,00:00.0,72,13,A,23303.34,19.24,621
7757777,4028,20:28.9,00:00.0,72,7,B,25300.63,23.79,515
7760967,2947,08:51.1,00:00.0,72,13,B,26811.86,25.86,589
7769394,8396,51:21.9,00:00.0,66,NULL,B,15420.05,23.24,NULL
7762147,7091,16:31.9,00:00.0,72,NULL,B,20886.13,20.99,543
7682602,7735,05:28.1,00:00.0,72,13,A,23147.06,21.79,560
7762261,5375,47:09.7,00:00.0,72,NULL,D,19272.68,29.24,649
7798966,5486,12:03.4,00:00.0,72,NULL,A,16453.64,20.01,537
7724927,2612,39:38.9,00:00.0,72,NULL,B,25976.25,25.1,486
7555625,5366,46:40.0,00:00.0,72,NULL,B,23697.15,25,552
7794313,4625,59:29.5,00:00.0,66,NULL,B,29702.6,23.25,586
7771092,5457,04:21.4,00:00.0,72,NULL,B,23096.7,23.74,532
7796671,7487,21:07.3,00:00.0,72,NULL,D,18637.33,26.48,500
7567282,5064,03:40.0,00:00.0,72,7,B,22757.31,24.41,611
7770531,8308,29:23.7,00:00.0,72,NULL,C,20903.72,27.81,599
7761895,5761,04:26.3,00:00.0,72,7,B,27274.28,25.72,511
7797156,3811,26:50.6,00:00.0,72,NULL,A,22819.46,20.91,NULL
7765921,5394,09:57.9,00:00.0,72,NULL,B,26004.28,26.58,604
7763197,5692,43:23.7,00:00.0,66,NULL,B,14400.63,26.48,512
7794934,8009,16:31.2,00:00.0,60,NULL,D,17959,24,538
7795973,6211,28:23.0,00:00.0,60,NULL,B,16899,25.39,526
7722651,7091,51:08.5,00:00.0,72,NULL,B,20511.67,21,487
7719269,6262,35:42.7,00:00.0,72,NULL,B,25006.41,23.24,530
7767995,8352,21:38.9,00:00.0,66,NULL,B,21818.84,24.24,528
7767165,7701,29:17.9,00:00.0,60,NULL,B,11654.32,24.1,620
7659803,6502,25:52.1,00:00.0,72,NULL,B,17438.51,25.07,545
7680608,5454,10:45.7,00:00.0,66,NULL,C,23751.32,27.27,495
7676702,7275,17:24.6,00:00.0,72,NULL,B,19549.04,25,535
7793687,6476,49:16.8,00:00.0,72,NULL,B,26342.93,25,579
7733615,791,30:40.1,00:00.0,72,NULL,B,22969.36,23.24,576
7771614,6806,35:16.9,00:00.0,66,NULL,C,15593.43,26.74,566
7798592,5702,49:13.3,00:00.0,72,7,B,20974.43,26.99,505
7735515,1627,59:50.5,00:00.0,72,7,B,26142.25,28.26,541
7760700,8289,09:37.1,00:00.0,72,NULL,B,30193.99,25.24,523
7801051,6806,22:38.8,00:00.0,72,NULL,D,23093.43,28.24,461
7797512,3265,04:40.6,00:00.0,60,NULL,B,16991.7,24,482
7586812,5647,52:42.5,00:00.0,72,13,A,20544.18,21.92,561
7797122,5702,19:36.5,00:00.0,72,NULL,B,16575.26,24.24,637
7768135,7982,47:20.3,00:00.0,72,NULL,B,22879.73,24.24,530
7763117,6641,23:06.5,00:00.0,48,NULL,D,18075.5,25,522
7736333,5453,40:04.8,00:00.0,72,NULL,B,16150.41,23.24,540
7717034,3288,08:53.8,00:00.0,72,NULL,B,22033.42,24.77,599
7673464,2022,13:24.7,00:00.0,48,NULL,B,18904.18,25.24,588
7724919,2114,37:32.6,00:00.0,60,NULL,B,27654.24,26.15,526
7733130,4252,30:28.9,00:00.0,72,13,A1,29005.19,20.31,621
7768338,939,26:04.2,00:00.0,66,NULL,D,13159.6,28.24,455
7768335,7389,25:26.4,00:00.0,72,NULL,B,19565.96,26.15,634
7796351,6523,59:27.6,00:00.0,72,NULL,B,28308.58,25,532
7796179,6816,20:29.3,00:00.0,72,NULL,B,21849.08,25,602
7764833,2136,07:42.5,00:00.0,72,NULL,B,31011.44,26.99,579
7764212,4716,18:14.1,00:00.0,72,7,B,19535.98,24.24,577
7725116,6024,34:06.0,00:00.0,72,7,B,29823.94,24,512
7730174,5567,37:05.0,00:00.0,72,NULL,C,18944.56,23.83,405
7764567,6806,11:25.5,00:00.0,60,NULL,D,34588.43,30.16,501
7735510,791,58:53.9,00:00.0,72,NULL,B,24600.02,28.1,562
7796407,6855,16:12.8,00:00.0,72,NULL,B,16073.6,25,648
7764069,6144,12:15.7,00:00.0,66,NULL,B,21759.08,25.24,569
7736203,6480,53:12.5,00:00.0,72,NULL,B,17775.64,24.24,608
7766914,7893,24:37.0,00:00.0,72,NULL,C,17680.86,26.74,560
7765234,953,34:01.0,00:00.0,72,NULL,B,20420.03,25.22,590
7760877,6303,50:15.0,00:00.0,72,NULL,B,15902.81,24,534
7766436,3665,02:55.1,00:00.0,72,NULL,B,23123.92,26.23,621
7796006,1151,37:31.5,00:00.0,66,NULL,B,31000,25.49,NULL
7725481,4214,44:11.9,00:00.0,72,NULL,B,16408.76,25.24,566
7667527,5406,34:54.3,00:00.0,72,7,C,25331.86,26.58,551
7759655,2439,09:43.3,00:00.0,72,13,A,17857,21.4,493
7548418,2836,28:34.8,00:00.0,66,13,A1,22702.6,17.74,572
7772362,7207,16:40.1,00:00.0,72,NULL,B,16399.15,23.9,571
7566605,6205,36:51.1,00:00.0,72,NULL,C,13796.64,23,628
7728497,1727,51:43.1,00:00.0,60,7,B,16832,26.4,581
7669642,4731,33:11.1,00:00.0,72,NULL,B,34585.88,25.26,NULL
7549545,2136,33:30.0,00:00.0,60,13,B,19350,28.28,684
7756695,8268,04:22.4,00:00.0,60,7,B,14677.84,25,523
7767096,6806,16:55.2,00:00.0,72,NULL,B,24893.43,26.87,549
7760475,7736,25:44.2,00:00.0,72,NULL,B,25148.8,24.38,672
7769382,2671,48:02.4,00:00.0,60,NULL,D,17231.99,29.24,541
7795313,5052,44:31.8,00:00.0,72,NULL,B,21967.35,24.1,NULL
7730114,1284,18:28.3,00:00.0,72,NULL,C,23205.03,26.74,633
7707480,7481,10:51.6,00:00.0,72,7,C,20776.64,25.74,554
7756783,7433,30:23.8,00:00.0,72,NULL,B,22020,24,563
7767286,5382,56:37.1,00:00.0,72,NULL,B,20749.29,25.24,641
7782788,8368,33:33.8,00:00.0,72,7,B,21095.09,23.24,537
7757236,7958,20:42.2,00:00.0,72,NULL,B,19941.86,24.3,623
7771939,2258,41:35.1,00:00.0,72,7,D,18346.42,29.24,574
7679815,1336,04:01.0,00:00.0,72,NULL,C,21260.75,25.74,439
7705502,7634,27:58.3,00:00.0,72,7,B,24716.28,29.03,583
7770015,6605,46:40.6,00:00.0,72,7,B,28556.4,25,566
7758178,4737,44:24.1,00:00.0,72,NULL,B,23649.1,25.24,620
7728580,1740,10:58.9,00:00.0,72,7,D,22027.86,28.24,525
7762244,1587,41:58.7,00:00.0,72,7,B,24911.34,24,635
7674083,791,27:43.9,00:00.0,72,NULL,D,21180.39,29,602
7770855,4900,22:21.3,00:00.0,66,NULL,B,12372,21,575
7770446,6217,12:53.5,00:00.0,72,NULL,D,14257.95,28.24,500
7795406,3823,12:44.9,00:00.0,66,NULL,B,18260,21,609
7762467,5830,41:43.7,00:00.0,72,7,B,32470.5,24.1,548
7731211,3355,09:19.9,00:00.0,72,7,B,30027.85,25.24,590
7597214,7380,02:21.6,00:00.0,66,13,B,21656.04,23.24,569
7797076,953,10:35.0,00:00.0,72,NULL,B,25486.03,25.24,585
7767716,5793,23:37.2,00:00.0,72,NULL,B,30058.73,25.65,439
7793487,7418,03:57.6,00:00.0,72,NULL,B,25000,25.24,579
7630748,3235,54:57.2,00:00.0,72,13,A,26898.3,22,510
7770138,6205,15:30.4,00:00.0,72,NULL,B,17913.88,24,NULL
7771499,2548,13:11.9,00:00.0,72,NULL,C,19629.88,25,471
7756611,6668,38:59.8,00:00.0,72,NULL,D,18487.03,26,NULL
7765418,5155,16:40.8,00:00.0,72,7,C,20688.04,25,516
7736030,791,27:53.6,00:00.0,72,NULL,B,23065.36,23.24,579
7760742,4526,19:10.9,00:00.0,72,NULL,B,17944,25.25,651
7762451,3964,38:17.4,00:00.0,60,7,A,23307.08,19.24,591
7704343,7481,16:21.8,00:00.0,72,7,B,25741.26,25.24,508
7732303,6461,02:37.8,00:00.0,72,NULL,B,16151.6,24.99,659
7793303,7228,20:56.2,00:00.0,72,NULL,B,17511.44,25.24,561
7768334,2814,25:16.9,00:00.0,66,NULL,B,19722.46,28.39,624
7794009,6211,51:48.6,00:00.0,60,NULL,D,14710,29.24,531
7716932,1727,49:03.3,00:00.0,72,13,C,16693,26.74,542
7724808,1284,07:38.5,00:00.0,72,NULL,D,19107,29.24,527
7772581,2814,39:41.7,00:00.0,72,NULL,D,21441.9,29.24,581
7769524,7091,30:18.6,00:00.0,36,NULL,A,4232.99,21,442
7757556,74,27:47.1,00:00.0,72,7,B,30621.88,27.15,531
7767619,1727,01:18.4,00:00.0,66,7,C,21873,26.74,574
7717543,2136,11:58.1,00:00.0,72,NULL,D,27050.96,26.85,471
7766127,6427,55:27.8,00:00.0,72,NULL,B,23547.6,21,599
7723131,3260,29:09.1,00:00.0,72,NULL,B,24383.48,24.1,530
7724197,2836,42:22.3,00:00.0,72,7,B,23794.15,25,515
7795489,7207,40:21.4,00:00.0,72,NULL,D,17083.49,29.24,494
7763356,2833,15:24.0,00:00.0,72,NULL,B,29093.85,25,558
7733532,6934,12:01.4,00:00.0,66,7,D,16861.03,29.24,537
7771366,6252,48:09.0,00:00.0,72,7,B,24980.58,25.9,531
7764325,6205,07:17.9,00:00.0,48,NULL,C,16134.88,24,457
7770261,7086,38:08.1,00:00.0,72,NULL,C,23365.5,25,530
7709473,6263,07:01.1,00:00.0,72,13,A,31014.84,20.24,609
7769293,6495,28:15.3,00:00.0,72,NULL,B,23624.2,27.53,538
7762227,1207,35:16.5,00:00.0,72,NULL,B,24276.1,29.35,639
7722667,1727,55:08.6,00:00.0,66,13,B,17726,25.22,582
7715259,2542,32:51.9,00:00.0,66,NULL,B,18561.75,25.12,532
7770475,6465,16:24.6,00:00.0,72,NULL,B,17780.18,24.1,628
7764667,5567,34:02.7,00:00.0,72,NULL,C,21311.78,23.83,513
7770841,2408,20:08.5,00:00.0,72,NULL,B,19676.9,25.24,453
7769009,261,28:03.9,00:00.0,72,NULL,B,16371.99,28.5,582
7718741,2493,57:51.9,00:00.0,60,NULL,B,23492.56,27.47,522
7716479,5025,30:43.8,00:00.0,72,13,A1,29462.18,19.33,594
7728062,2553,55:24.9,00:00.0,66,NULL,D,13110.82,25,574
7725381,7393,46:45.4,00:00.0,72,NULL,A,15545.95,22.28,588
7735700,4316,40:48.1,00:00.0,72,NULL,B,28712.13,24.24,576
7772005,2408,52:34.5,00:00.0,72,NULL,C,18621.33,26.74,593
7767737,6835,30:08.5,00:00.0,72,NULL,C,22393.2,25,658
7734841,4462,00:14.5,00:00.0,72,7,B,19338.8,27.06,534
7770147,6465,16:47.6,00:00.0,60,NULL,D,18651.26,24.1,540
7765446,2687,23:06.8,00:00.0,72,NULL,D,28138.5,27.4,450
7732351,2899,18:38.4,00:00.0,66,NULL,B,19955.41,29.29,600
7732782,1166,49:49.8,00:00.0,72,NULL,B,22138.34,28.08,494
7729988,6822,41:01.9,00:00.0,72,NULL,C,16586.31,26.48,585
7731934,6806,48:12.1,00:00.0,72,NULL,C,22793.43,27.28,611
7719823,6806,18:12.7,00:00.0,72,NULL,D,26083.43,28.41,514
7678239,4724,45:41.8,00:00.0,72,13,B,17175.04,25.24,526
7705540,5620,34:47.5,00:00.0,66,NULL,B,19254.66,28.85,575
7763028,5555,02:39.6,00:00.0,66,NULL,B,21431,25,658
7675831,2661,05:46.4,00:00.0,72,NULL,B,19526.12,26.93,497
7766060,2136,42:04.4,00:00.0,72,7,B,22294,28.36,518
7769996,5081,42:30.4,00:00.0,72,NULL,B,21198.97,25,557
7764686,2536,38:33.5,00:00.0,72,7,B,27733,27.37,606
7759777,4731,39:11.6,00:00.0,72,NULL,B,15202.01,25.55,529
7734430,1587,50:57.1,00:00.0,72,NULL,B,22986.94,24,550
7728224,7925,50:46.0,00:00.0,36,NULL,B,19269,25.24,652
7733003,542,05:19.5,00:00.0,72,NULL,C,16412.73,25.74,580
7782798,255,53:48.6,00:00.0,72,NULL,B,17759.89,26.99,472
7766399,7729,53:55.4,00:00.0,72,NULL,B,28103.43,24.24,541
7757504,6816,16:13.0,00:00.0,72,NULL,B,19843.93,25,558
7765253,6189,37:43.9,00:00.0,72,7,B,19591.29,29.18,527
7736098,857,12:30.4,00:00.0,66,NULL,D,20875,29.24,600
7757853,2836,36:08.5,00:00.0,72,7,B,21178.23,25,540
7770775,7932,08:54.2,00:00.0,72,NULL,B,30730.71,27.86,563
7766272,6641,26:05.4,00:00.0,66,NULL,B,24555.5,25,485
7762910,3287,28:30.1,00:00.0,72,7,B,23381.39,24.99,NULL
7770647,6465,48:42.6,00:00.0,72,NULL,D,24037.57,24.1,439
7759644,2687,07:14.5,00:00.0,72,13,A,21767.94,17.99,522
7793224,5187,54:54.6,00:00.0,66,NULL,B,21264.39,24.99,490
7671005,6816,46:05.2,00:00.0,72,NULL,C,17106.08,25,465
7664848,6605,24:12.1,00:00.0,72,13,B,17857.61,25,593
7707968,6502,08:26.3,00:00.0,48,NULL,B,20247.63,23.53,566
7704948,1727,39:08.3,00:00.0,60,7,B,20295,26.5,553
7733593,791,26:47.4,00:00.0,72,NULL,B,29420.95,22.24,623
7794954,4656,22:26.6,00:00.0,66,NULL,D,17949.03,24.1,463
7764783,4874,58:27.4,00:00.0,66,NULL,D,24006.58,28.24,551
7760988,5189,12:42.0,00:00.0,66,NULL,B,15220.86,25,630
7676335,5160,49:41.8,00:00.0,72,7,C,23488.04,25,572
7705236,5161,38:12.8,00:00.0,72,13,B,21926.84,23.24,630
7767569,5944,51:34.6,00:00.0,72,NULL,B,20462.25,25.24,597
7767503,6497,39:11.0,00:00.0,70,NULL,C,21731.43,25,528
7764463,5705,40:29.1,00:00.0,72,13,B,23219.64,24.16,523
7725604,8009,41:25.1,00:00.0,60,NULL,B,11122.94,24,765
7771337,3435,43:41.5,00:00.0,72,NULL,B,23615.42,26.9,578
7771952,6833,44:32.8,00:00.0,72,NULL,B,22683.65,25,515
7770750,2250,05:36.8,00:00.0,72,NULL,B,10782.79,24.5,640
7763714,2038,46:50.1,00:00.0,72,NULL,D,18081.55,26,548
7767965,7636,15:44.3,00:00.0,72,NULL,C,30024.78,23.83,502
7723657,4688,23:02.4,00:00.0,66,NULL,B,32854.4,24.24,537
7765110,6816,09:20.3,00:00.0,72,NULL,B,21324.44,25,439
7734366,5054,40:49.5,00:00.0,72,NULL,B,17749,23.24,661
7727481,791,37:35.5,00:00.0,72,NULL,B,27798.54,29.81,618
7764180,5541,01:04.9,00:00.0,72,NULL,C,22955,21,434
7763896,3123,47:32.1,00:00.0,60,NULL,C,17417.98,25,508
7762420,4015,30:17.5,00:00.0,72,NULL,B,27152.19,27.23,475
7714734,6092,49:28.5,00:00.0,72,NULL,B,17614.86,24,530
7770759,6641,07:00.5,00:00.0,72,NULL,B,18518.7,25,659
7762295,5486,56:32.0,00:00.0,66,NULL,D,19138.64,24,443
7725418,791,15:14.7,00:00.0,72,NULL,D,25526.55,28.24,685
7761052,6643,27:47.8,00:00.0,72,NULL,B,19907.23,24,526
7766680,857,57:29.4,00:00.0,72,NULL,C,16828.68,25.74,614
7765443,7021,22:52.6,00:00.0,72,NULL,B,27867.92,27.1,464
7761378,6471,50:58.0,00:00.0,72,13,A1,27837.45,20.39,619
7765706,4462,21:51.2,00:00.0,72,13,B,31535.29,28.14,572
7768016,1151,24:20.3,00:00.0,72,NULL,B,30853.15,27.91,502
7762039,4788,46:01.2,00:00.0,72,NULL,C,22136.29,25,624
7735160,4187,51:38.0,00:00.0,72,NULL,B,29753.97,25.64,456
7710657,3823,41:19.5,00:00.0,72,7,B,27545,21,503
7720442,6523,03:08.5,00:00.0,72,NULL,B,19127.43,25,525
7661376,2997,48:38.7,00:00.0,72,NULL,D,25724,25,575
7763440,6816,37:40.3,00:00.0,66,NULL,B,23805.69,25,644
7757486,3184,13:51.8,00:00.0,72,NULL,B,19221.3,23.1,557
7708324,6806,29:50.0,00:00.0,72,13,A1,25088.43,19.89,568
7760730,7167,15:15.5,00:00.0,72,NULL,C,17637.7,24,438
7734359,5375,38:59.7,00:00.0,72,NULL,D,22232.32,28.24,505
7716079,4961,14:30.2,00:00.0,72,NULL,C,14931,24.1,NULL
7758089,6934,24:48.1,00:00.0,72,7,C,21471.46,26.68,551
7635461,2066,12:46.8,00:00.0,72,NULL,B,24103.4,22.7,564
7731453,6730,03:58.9,00:00.0,72,NULL,D,14492.04,25,539
7733139,4187,35:23.5,00:00.0,72,NULL,B,23191.5,27.6,588
7731006,6211,26:06.9,00:00.0,72,NULL,D,22399,28.24,528
7760598,7167,51:48.7,00:00.0,66,NULL,B,21462.95,24,536
7759599,2836,54:04.0,00:00.0,72,NULL,D,22218.2,25,448
7770845,7769,20:49.0,00:00.0,72,NULL,B,21155.01,25,614
7760609,2814,54:04.3,00:00.0,72,NULL,C,18195.15,26.74,659
7760855,3611,43:58.3,00:00.0,72,NULL,C,22169.57,25.85,616
7727747,5567,20:01.6,00:00.0,72,NULL,B,23520.99,25.24,526
7771358,659,47:22.0,00:00.0,72,NULL,A,21487.17,21,NULL
7733938,8009,32:30.6,00:00.0,60,7,B,12235.94,23.24,587
7767592,7207,54:27.9,00:00.0,72,NULL,B,21174.41,27.34,564
7766358,6835,45:19.8,00:00.0,72,NULL,B,22041.7,25,591
7757267,6502,27:10.8,00:00.0,72,NULL,C,23986.27,24.79,666
7729478,6965,47:42.1,00:00.0,72,NULL,B,30203.22,27,619
7732532,6949,50:43.4,00:00.0,72,NULL,D,19991,28.24,483
7723043,4440,44:08.4,00:00.0,66,NULL,C,17420.97,26.74,586
7722299,2928,33:33.8,00:00.0,72,NULL,D,30273.84,28.5,563
7727324,7588,53:17.2,00:00.0,72,NULL,C,17428.73,26.74,575
7765536,5155,45:28.9,00:00.0,72,7,C,32417.91,25,601
7730341,2493,59:09.1,00:00.0,72,NULL,B,18503.8,25.69,615
7731483,4445,08:11.6,00:00.0,66,NULL,B,18438.71,29.25,522
7706322,2408,10:06.6,00:00.0,72,NULL,B,24075.9,27.01,NULL
7679280,4918,15:08.2,00:00.0,72,NULL,B,28156.53,23.24,515
7734113,1696,59:18.4,00:00.0,72,NULL,B,22016.98,25.96,452
7724788,7925,03:26.6,00:00.0,48,NULL,B,18199,24,537
7768073,7418,35:58.7,00:00.0,72,NULL,C,18570,26.74,564
7772704,8362,19:40.0,00:00.0,66,NULL,C,17996.09,25,652
7735011,7161,27:20.8,00:00.0,72,NULL,B,18825,28.4,565
7765111,7167,09:29.5,00:00.0,72,NULL,B,13927.8,24,598
7764548,2536,06:41.7,00:00.0,72,NULL,D,27640.45,28.24,428
7758165,3334,42:02.1,00:00.0,72,NULL,B,26427.17,28.66,534
7735480,6303,49:25.8,00:00.0,60,NULL,B,21881.94,24,551
7769457,6988,07:49.9,00:00.0,72,NULL,B,19514,28.5,587
7769111,2997,47:42.7,00:00.0,72,7,B,21235.26,25,557
7766817,4737,40:44.8,00:00.0,66,NULL,B,13895.09,28.06,450
7765011,6523,47:58.6,00:00.0,72,NULL,B,21600.61,25,600
7766701,5986,11:39.4,00:00.0,72,NULL,B,20250.56,24.99,548
7765209,6816,29:25.4,00:00.0,60,NULL,C,16721.93,25,460
7764587,5846,14:40.6,00:00.0,72,7,C,21158.43,25.74,524
7735479,6303,49:23.8,00:00.0,66,NULL,C,17053.05,24,542
7726594,5625,02:34.9,00:00.0,72,NULL,C,21605.3,26.24,613
7723975,6810,46:46.1,00:00.0,60,NULL,C,15084,25,421
7682756,323,32:21.7,00:00.0,72,NULL,D,16253.37,29.24,NULL
7718960,6211,38:22.1,00:00.0,72,13,A,18670,21.47,556
7714326,6031,01:30.7,00:00.0,66,NULL,B,25570.92,24.1,515
7735100,3009,39:49.4,00:00.0,72,NULL,C,21511.75,26.74,NULL
7763916,1634,57:30.8,00:00.0,72,NULL,C,25554.3,26.89,429
7761996,4751,34:03.9,00:00.0,72,NULL,B,18549.84,24.24,583
7765147,4061,19:22.3,00:00.0,72,NULL,B,25336.43,27.18,661
7759987,1207,32:06.6,00:00.0,72,NULL,B,20384,29.15,537
7765933,8289,13:22.3,00:00.0,66,NULL,C,22685.39,27.02,580
7756751,6445,21:33.3,00:00.0,72,7,B,22251.04,23.65,587
7717837,6326,12:57.1,00:00.0,60,NULL,B,17175.83,25.9,480
7732894,3838,19:42.1,00:00.0,72,NULL,B,21900.85,23.98,589
7762672,3383,33:04.8,00:00.0,60,NULL,B,19335.14,24.1,699
7762204,8268,29:17.9,00:00.0,66,7,C,31099.04,25,583
7735231,6272,02:48.9,00:00.0,72,NULL,B,27197.47,24.24,590
7726560,3422,55:02.5,00:00.0,72,NULL,B,22593,24,638
7765288,5258,44:23.4,00:00.0,48,NULL,B,20590.83,25,529
7735613,3355,21:32.2,00:00.0,72,NULL,D,18699.01,28.24,526
7763781,5692,07:11.3,00:00.0,60,NULL,D,13291.25,26.48,623
7733393,6605,38:32.2,00:00.0,72,7,C,21974.5,25,497
7648079,4549,35:30.3,00:00.0,48,NULL,B,11414.88,23.24,482
7734791,5187,51:52.1,00:00.0,66,NULL,B,14978.1,24.99,580
7677218,7847,09:56.2,00:00.0,72,13,B,22003.99,26.6,613
7720800,6297,21:37.8,00:00.0,72,13,A1,24341.12,18.21,642
7709854,6340,55:43.3,00:00.0,72,NULL,B,26234.27,24.24,610
7543050,2836,41:04.6,00:00.0,72,NULL,A,28460.86,21.94,526
7729499,4182,54:30.8,00:00.0,72,NULL,B,15036.69,28.31,548
7766958,7736,36:21.1,00:00.0,72,NULL,B,24141.29,26.48,517
7574649,1727,41:05.8,00:00.0,60,13,C,16631,25.74,562
7673302,5898,35:12.2,00:00.0,72,NULL,A,22789.28,22.83,530
7723356,2109,29:52.4,00:00.0,72,NULL,C,15667.76,24.1,667
7710452,6498,56:20.0,00:00.0,72,13,A1,16931,19.84,618
7683475,4270,40:45.1,00:00.0,60,NULL,D,16976.1,29.24,580
7731811,5406,24:07.5,00:00.0,72,NULL,B,23886.04,26.83,539
7726055,1284,54:59.6,00:00.0,66,NULL,B,18503.1,27.62,609
7759862,6832,00:03.5,00:00.0,72,7,B,17944.31,25.24,530
7761315,953,35:47.0,00:00.0,72,NULL,B,19615.03,25.24,661
7730024,6523,53:55.6,00:00.0,60,NULL,B,19162.58,25,628
7764321,1092,05:35.0,00:00.0,72,NULL,B,20838.34,24,NULL
7760272,6189,37:48.9,00:00.0,72,7,B,21521.29,25.96,560
7732216,7984,47:15.1,00:00.0,72,NULL,C,16785,26.48,488
7733725,1207,50:18.9,00:00.0,72,NULL,C,28746.5,28.88,465
7668842,2856,44:03.1,00:00.0,72,13,C,21416.2,26.74,647
7732050,2038,09:18.7,00:00.0,72,7,B,20315.55,24.46,600
7677468,6523,09:19.4,00:00.0,66,NULL,A,30537.43,22.19,484
7664105,2836,39:26.2,00:00.0,72,NULL,B,25742.79,25,512
7759696,6303,18:10.9,00:00.0,60,NULL,B,20202,24,544
7729379,4339,26:39.6,00:00.0,72,NULL,D,23647.19,28.24,515
7715937,6461,49:45.3,00:00.0,72,NULL,C,18138.6,25,654
7663715,3355,41:25.9,00:00.0,72,NULL,C,28381.25,26.6,500
7761237,7984,15:27.8,00:00.0,60,NULL,D,23778.82,26.48,637
7765041,1671,53:44.5,00:00.0,72,13,B,16960,26.88,520
7734974,6303,19:31.6,00:00.0,66,NULL,C,19812.82,24,588
