feature,bin,min,max,count,prop,target,bin_label,coef,contribution,description
balmag01__tu_binned,-0.115666012319273,299.0,600.0,12550,0.5016388200495643,0.2969721115537848,7,-0.6808600506655478,0.07875236700798209,Non-mortgage balance magnitude algorithm over last 24 months
br109s__tu_binned,0.2314914514296855,0.0,0.0,7286,0.2912303141737948,0.2298929453746911,1,-0.6803667185430634,-0.15749907917998607,Number of bank revolving trades with past due amount > $50 verified in past 12 months
br109s__tu_binned,-0.0882551120007139,1.0,11.0,17732,0.7087696858262051,0.2912812993458155,2,-0.6803667185430634,0.06004584094657625,Number of bank revolving trades with past due amount > $50 verified in past 12 months
co01s__tu_binned,0.0795378946547322,0.0,0.0,10931,0.4369254137021344,0.2578904034397585,1,-1.0590465128824496,-0.08423432997610576,Number of charged-off trades
co01s__tu_binned,-0.0383833530341523,1.0,1.0,5813,0.2323527060516428,0.2810940994323069,2,-1.0590465128824496,0.040649756183554986,Number of charged-off trades
co01s__tu_binned,-0.0441967685560273,2.0,2.0,3277,0.1309856903029818,0.2822703692401587,3,-1.0590465128824496,0.046806433619933405,Number of charged-off trades
co01s__tu_binned,-0.0798188926121246,3.0,3.0,1903,0.0760652330322168,0.2895428271150814,4,-1.0590465128824496,0.08453191988300927,Number of charged-off trades
co01s__tu_binned,-0.1035118807721339,4.0,43.0,3094,0.123670956911024,0.2944408532643827,5,-1.0590465128824496,0.10962389637363229,Number of charged-off trades
cv15__tu_binned,0.1474082135125349,0.0,1.0,9828,0.3928371572467823,0.2451159951159951,1,-0.42365856793384965,-0.062450752638407686,Number of deduped auto inquiries
cv15__tu_binned,0.011519414019293,2.0,2.0,6451,0.2578543448716924,0.2711207564718648,2,-0.42365856793384965,-0.004880298446850784,Number of deduped auto inquiries
cv15__tu_binned,-0.1312885948550934,3.0,3.0,3687,0.1473738907986249,0.3002441008950366,3,-0.42365856793384965,0.055621538082356245,Number of deduped auto inquiries
cv15__tu_binned,-0.1350249190907034,4.0,5.0,3302,0.1319849708210088,0.3010296789824349,4,-0.42365856793384965,0.057204463857351326,Number of deduped auto inquiries
cv15__tu_binned,-0.2782711354419625,6.0,35.0,1750,0.0699496362618914,0.332,5,-0.42365856793384965,0.11789195073866816,Number of deduped auto inquiries
fi25s__tu_binned,0.2495240819192867,1.0,4.0,4327,0.1729554720601167,0.2267159694938756,2,-0.15165984257418816,-0.037842782982347854,Number of currently open and satisfactory finance installment trades 12 months or older
fi25s__tu_binned,-0.0486162718012716,0.0,0.0,20691,0.8270445279398833,0.2831665941713788,1,-0.15165984257418816,0.007373136127924794,Number of currently open and satisfactory finance installment trades 12 months or older
fi36s__tu_binned,0.143946748306264,17.0,999.0,7483,0.2991046446558478,0.2457570493117733,4,-0.3268256491972091,-0.04704548946502199,Months since most recent finance installment delinquency
fi36s__tu_binned,0.1056946809482194,5.0,16.0,1886,0.0753857222799584,0.252916224814422,3,-0.3268256491972091,-0.03454373271759369,Months since most recent finance installment delinquency
fi36s__tu_binned,-0.0252863850161958,1.0,4.0,9269,0.3704932448636981,0.2784550652713345,2,-0.3268256491972091,0.008264239198768772,Months since most recent finance installment delinquency
fi36s__tu_binned,-0.1516790380606502,0.0,0.0,6380,0.2550163882004956,0.3045454545454545,1,-0.3268256491972091,0.049572600083780186,Months since most recent finance installment delinquency
flt_wtd_avg_closed__tu_pmthx_binned,0.227126331948201,0.8069727891156463,1.0,6000,0.2398273243264849,0.2306666666666666,4,-0.17497294014512738,-0.03974096208535491,
flt_wtd_avg_closed__tu_pmthx_binned,0.1088421127836907,0.3865914786967419,0.8068965517241379,2584,0.1032856343432728,0.2523219814241486,3,-0.17497294014512738,-0.019044424485369915,
flt_wtd_avg_closed__tu_pmthx_binned,0.0073239251503423,0.1244131455399061,0.3859649122807017,2107,0.0842193620593173,0.2719506407214048,2,-0.17497294014512738,-0.0012814887169582362,
