feature,bin,min,max,count,prop,target,bin_label
au20s__tu_binned,-0.1892049207160376,1.0,40.0,11003,0.4398033415940522,0.3125511224211578,1
au20s__tu_binned,-0.1063198230848162,41.0,50.0,1427,0.0570389319689823,0.2950245269796776,2
au20s__tu_binned,0.0330998097317019,51.0,85.0,6014,0.24038692141658,0.2668772863318922,3
au20s__tu_binned,0.2324809283185701,86.0,101.0,2268,0.0906547285954113,0.2297178130511463,4
au20s__tu_binned,0.3445472263798866,102.0,132.0,2936,0.1173555040370932,0.2104904632152588,5
au20s__tu_binned,0.5922503391999676,133.0,374.0,1370,0.0547605723878807,0.1722627737226277,6
au21s__tu_binned,-0.140542578929537,0.0,3.0,7482,0.2990646734351267,0.3021919272921679,1
au21s__tu_binned,-0.1362490807067699,4.0,16.0,3651,0.145934926852666,0.3012873185428649,2
au21s__tu_binned,-0.005013273052098,17.0,33.0,4293,0.1715964505555999,0.2744001863498719,3
au21s__tu_binned,0.0828641474828207,34.0,53.0,4101,0.1639219761771524,0.257254328212631,4
au21s__tu_binned,0.1690141105698159,54.0,84.0,3894,0.1556479334878887,0.2411402157164869,5
au21s__tu_binned,0.458125409706401,85.0,285.0,1597,0.063834039491566,0.1922354414527238,6
au24s__tu_binned,-0.0503818028710682,0.0,0.0,19120,0.7642497401870653,0.2835251046025104,1
au24s__tu_binned,0.1720230689851375,1.0,3.0,5898,0.2357502598129346,0.2405900305188199,2
au25s__tu_binned,-0.05077439952687,0.0,0.0,20317,0.8120952913901991,0.2836048629226756,1
au25s__tu_binned,0.2347705993640151,1.0,3.0,4701,0.1879047086098009,0.2293129121463518,2
au28s__tu_binned,-0.0438663695975475,800.0,10876.0,17863,0.7140059157406667,0.2822034372725746,1
au28s__tu_binned,0.0263273585585919,10878.0,15688.0,2211,0.0883763690143097,0.2682044323835368,2
au28s__tu_binned,0.1120250356844703,15689.0,25766.0,3194,0.1276680789831321,0.2517219787100814,3
au28s__tu_binned,0.2325008627911117,25768.0,163656.0,1750,0.0699496362618914,0.2297142857142857,4
au30s__tu_binned,0.407367391173236,0.0,67.0,1663,0.0664721400591574,0.2002405291641611,1
au30s__tu_binned,-0.0260709051833469,75.0,100.0,23355,0.9335278599408426,0.2786127167630058,2
au31s__tu_binned,0.3363143039996171,0.0,50.0,3389,0.1354624670237429,0.2118619061670109,1
au31s__tu_binned,-0.0480216457033283,67.0,100.0,21629,0.8645375329762571,0.2830459105830135,2
au32s__tu_binned,0.3236935069682515,1.0,6122.0,1388,0.0554800543608601,0.2139769452449567,1
au32s__tu_binned,0.0872863969303089,6136.0,13150.0,2730,0.1091214325685506,0.2564102564102564,2
au32s__tu_binned,0.0178900867670009,13161.0,69934.0,4254,0.1700375729474778,0.2698636577338975,3
au32s__tu_binned,-0.0431074958376018,73501.0,73501.0,16646,0.6653609401231113,0.2820497416796828,4
au33s__tu_binned,0.3252658023897555,1.0,6122.0,1371,0.0548005436086018,0.2137126185266229,1
au33s__tu_binned,0.0698013314616176,6136.0,13880.0,2895,0.1157166839875289,0.2597582037996546,2
