bigAccountId,bigDealerId,week_of_month,application_date,dtmFunded,dtmNonAccrual,intterm,open_bk_type,first_pmt_date,paymentsmade,Tier,DebtorState,AmtFinanced,OriginalInterestRate,fltAPRCurrent,MaxFico,intBeaconScore,mnyReserve,mnyDiscount,Early_Pay_Delinquency_15_120,Early_Pay_Delinquency_30_120,Early_Pay_Default_15_120,Early_Pay_Default_30_120,LoanStatus,ChargeOff_Severity,GEN11_ExpectedNetLoss,GEN11_ECNL,GEN12_ExpectedNetLoss,GEN12_ECNL,GEN12_ECNL_mod,DL_ExpectedNetLoss,DL_ECNL,origination_model
7880080,7635,1,22-05-2024,1/8/2024,NULL,72,NULL,9/9/2024,NULL,C,UT,22353.31,0.2687,0.2687,548,540,721.73,2138,0,0,0,0,A,NULL,3729.850953,0.166859,7610.966755,0.340485,0.144273,NULL,NULL,gen11
7927233,5210,1,12/6/2024,1/8/2024,NULL,72,7,29-08-2024,NULL,B,MI,30428.19,0.25,0.25,592,589,0,1745,0,0,0,0,A,NULL,3727.36199,0.122497,5338.778076,0.175455,0.113072,NULL,NULL,gen11
7934491,6640,1,14-06-2024,1/8/2024,NULL,72,NULL,29-08-2024,NULL,B,NJ,18374.12,0.2324,0.2324,497,493,0,649,0,0,0,0,A,NULL,1472.171243,0.080122,2580.185801,0.140425,0.097167,NULL,NULL,gen11
7942828,1333,1,18-06-2024,1/8/2024,NULL,72,13,29-08-2024,NULL,A,IL,20637.84,0.1783,0.1783,551,551,0,572,0,0,0,0,A,NULL,809.5811875,0.039228,1826.985424,0.088526,0.061256,NULL,NULL,gen11
7982202,5267,1,6/7/2024,1/8/2024,NULL,72,NULL,13-09-2024,NULL,B,WI,27860.32,0.254,0.254,602,602,1759.97,1034.8,0,0,0,0,A,NULL,2871.479601,0.103067,3589.802232,0.12885,0.089158,NULL,NULL,gen11
7982559,3932,1,6/7/2024,1/8/2024,NULL,72,NULL,22-08-2024,1,B,NJ,23101.18,0.2579,0.2579,569,559,1407.67,928,0,0,0,0,A,NULL,2738.529383,0.118545,8110.223667,0.351074,0.14876,NULL,NULL,gen11
7988820,5973,1,9/7/2024,1/8/2024,NULL,72,NULL,4/9/2024,NULL,A1,MI,20315.24,0.1889,0.1889,612,612,1053.36,598,0,0,0,0,A,NULL,2628.467012,0.129384,870.8940236,0.042869,0.027627,NULL,NULL,gen12
7999769,2755,1,13-07-2024,1/8/2024,NULL,72,NULL,27-08-2024,NULL,B,AZ,18808.63,0.2524,0.2524,478,478,1185.91,752,0,0,0,0,A,NULL,1521.787445,0.080909,3486.630978,0.185374,0.119464,NULL,NULL,gen11
7999958,1284,1,13-07-2024,1/8/2024,NULL,72,NULL,27-08-2024,NULL,D,IL,22073.47,0.2824,0.2824,516,516,0,1220,0,0,0,0,A,NULL,3835.88347,0.173778,9354.670366,0.423797,0.179575,NULL,NULL,gen11
8002636,5085,1,15-07-2024,1/8/2024,NULL,72,13,6/9/2024,NULL,A,WI,24367.8,0.2024,0.2024,566,566,1426.82,149,0,0,0,0,A,NULL,1077.202967,0.044206,1659.276605,0.068093,0.043882,NULL,NULL,gen11
8004404,5453,1,16-07-2024,1/8/2024,NULL,72,NULL,30-08-2024,NULL,C,CA,15572.32,0.2674,0.2674,717,611,501.98,1141,0,0,0,0,A,NULL,2232.416651,0.143358,3083.257071,0.197996,0.127598,NULL,NULL,gen11
8004988,515,1,16-07-2024,1/8/2024,NULL,72,NULL,4/9/2024,NULL,B,MD,19069.94,0.24,0.24,455,455,451.08,674,0,0,0,0,A,NULL,1927.379766,0.101069,3889.581242,0.203964,0.131445,NULL,NULL,gen11
8005166,6272,1,16-07-2024,1/8/2024,NULL,48,NULL,12/9/2024,NULL,B,IL,22552,0.2471,0.2471,NULL,NULL,0,928,0,0,0,0,A,NULL,2951.853832,0.130891,13720.36618,0.608388,0.257791,NULL,NULL,gen11
8006074,6816,1,17-07-2024,1/8/2024,NULL,72,NULL,1/9/2024,NULL,B,IL,17621.43,0.25,0.25,495,495,953.57,478,0,0,0,0,A,NULL,1711.974789,0.097153,3053.56474,0.173287,0.111675,NULL,NULL,gen11
8006981,3439,1,17-07-2024,1/8/2024,NULL,72,NULL,7/9/2024,NULL,B,WI,20033.95,0.2524,0.2524,516,516,1263.02,652,0,0,0,0,A,NULL,2004.016052,0.100031,7701.350889,0.384415,0.162888,NULL,NULL,gen11
8007671,5525,1,17-07-2024,1/8/2024,NULL,72,NULL,16-08-2024,1,B,MO,23130,0.2521,0.2521,NULL,NULL,1497.38,1228,0,0,0,0,A,NULL,2646.25704,0.114408,12561.02406,0.543062,0.230111,NULL,NULL,gen11
8010828,7226,1,18-07-2024,1/8/2024,NULL,72,NULL,1/9/2024,1,B,AZ,24292.3,0.2324,0.2324,596,596,0,749,0,0,0,0,A,NULL,2267.297528,0.093334,4090.82332,0.1684,0.108526,NULL,NULL,gen11
8011006,6303,1,19-07-2024,1/8/2024,NULL,66,NULL,2/9/2024,NULL,C,MD,16055.05,0.24,0.24,564,564,0,1617,0,0,0,0,A,NULL,2358.5029,0.146901,2278.0671,0.141891,0.098181,NULL,NULL,gen11
8015363,5609,1,20-07-2024,1/8/2024,NULL,48,NULL,23-08-2024,NULL,C,UT,24301.79,0.2491,0.2491,617,617,0,3138,0,0,0,0,A,NULL,3961.094563,0.162996,4318.25797,0.177693,0.114514,NULL,NULL,gen11
8017407,7167,1,22-07-2024,1/8/2024,NULL,66,NULL,5/9/2024,NULL,C,DC,15494.75,0.24,0.24,676,676,0,1668,0,0,0,0,A,NULL,2325.095701,0.150057,8894.265406,0.574018,0.243228,NULL,NULL,gen11
8017812,1520,1,22-07-2024,1/8/2024,NULL,72,7,5/9/2024,NULL,B,IL,26398.55,0.2074,0.2074,565,565,0,1229,0,0,0,0,A,NULL,2476.315983,0.093805,2897.240863,0.10975,0.075941,NULL,NULL,gen11
8018801,4874,1,22-07-2024,1/8/2024,NULL,48,NULL,5/9/2024,NULL,B,AL,16138.32,0.2423,0.2423,563,563,86.69,928,0,0,0,0,A,NULL,2085.716477,0.12924,6616.049529,0.409959,0.173711,NULL,NULL,gen11
8019287,3260,1,22-07-2024,1/8/2024,NULL,72,NULL,13-09-2024,NULL,B,TX,17554.97,0.206,0.206,580,530,0,2042,0,0,0,0,A,NULL,1936.313191,0.1103,9774.800401,0.556811,0.235937,NULL,NULL,gen11
8019432,6484,1,22-07-2024,1/8/2024,NULL,66,NULL,6/9/2024,1,C,CA,21713.16,0.2674,0.2674,493,493,628.32,1059,0,0,0,0,A,NULL,3072.672698,0.141512,4036.975847,0.185923,0.119818,NULL,NULL,gen11
8019787,3253,1,23-07-2024,1/8/2024,NULL,72,NULL,6/9/2024,NULL,B,MD,29073.32,0.23,0.23,755,755,0,2858,0,0,0,0,A,NULL,4075.439851,0.140178,11189.53589,0.384873,0.163082,NULL,NULL,gen11
8019892,4974,1,23-07-2024,1/8/2024,NULL,72,NULL,22-08-2024,NULL,B,MI,22342.58,0.2324,0.2324,614,604,0,749,0,0,0,0,A,NULL,1924.589841,0.08614,4377.961523,0.195947,0.126278,NULL,NULL,gen11
8020396,5948,1,23-07-2024,1/8/2024,NULL,72,7,8/9/2024,NULL,B,MI,20499.6,0.25,0.25,529,529,1135.51,470,0,0,0,0,A,NULL,1957.424806,0.095486,7950.892858,0.387856,0.164346,NULL,NULL,gen11
8020506,6641,1,23-07-2024,1/8/2024,NULL,72,NULL,28-08-2024,NULL,B,OH,16143.08,0.25,0.25,497,497,918.29,149,0,0,0,0,A,NULL,1255.786336,0.077791,5280.692043,0.327118,0.138609,NULL,NULL,gen11
8020758,1372,1,23-07-2024,1/8/2024,NULL,72,7,26-08-2024,NULL,B,IL,21040.42,0.2257,0.2257,553,553,0,1228,0,0,0,0,A,NULL,2296.246237,0.109135,2752.970634,0.130842,0.090536,NULL,NULL,gen11
8020809,4854,1,23-07-2024,1/8/2024,NULL,48,NULL,26-08-2024,NULL,B,TN,12477.5,0.2524,0.2524,620,620,496.27,149,0,0,0,0,A,NULL,988.242955,0.079202,1826.743433,0.146403,0.101303,NULL,NULL,gen11
8021188,5934,1,23-07-2024,1/8/2024,NULL,72,7,29-08-2024,1,C,MI,29316.68,0.25,0.25,607,607,0,2860,0,0,0,0,A,NULL,4652.469166,0.158697,4812.890039,0.164169,0.105798,NULL,NULL,gen11
8021967,1284,1,23-07-2024,1/8/2024,NULL,72,NULL,23-08-2024,NULL,B,IL,26253.67,0.2424,0.2424,599,599,1679.83,729,0,0,0,0,A,NULL,2589.478233,0.098633,9238.272668,0.351885,0.149104,NULL,NULL,gen11
8023309,8068,1,24-07-2024,1/8/2024,NULL,72,NULL,7/9/2024,NULL,B,MI,16479.3,0.2499,0.2499,545,545,907.7,749,0,0,0,0,A,NULL,1234.414925,0.074907,6351.023344,0.385394,0.163303,NULL,NULL,gen11
8023361,1587,1,24-07-2024,1/8/2024,NULL,72,NULL,24-08-2024,NULL,C,MD,24641.94,0.24,0.24,555,555,0,2484,0,0,0,0,A,NULL,3659.919497,0.148524,11221.89019,0.455398,0.192965,NULL,NULL,gen11
8023799,3260,1,24-07-2024,1/8/2024,NULL,48,NULL,7/9/2024,NULL,C,TX,15785.79,0.241,0.241,507,507,0,2206,0,0,0,0,A,NULL,2462.867384,0.156018,8933.273276,0.565906,0.239791,NULL,NULL,gen11
8024193,5235,1,24-07-2024,1/8/2024,NULL,72,NULL,24-08-2024,NULL,B,MO,23500,0.2675,0.2675,569,569,1165.25,928,0,0,0,0,A,NULL,2797.769,0.119054,4620.617,0.196622,0.126713,NULL,NULL,gen11
8024847,6317,1,25-07-2024,1/8/2024,NULL,72,NULL,28-08-2024,NULL,B,OH,22854.11,0.2443,0.2443,482,482,1168.27,928,0,0,0,0,A,NULL,2526.658985,0.110556,2957.733208,0.129418,0.089551,NULL,NULL,gen11
8025029,8894,1,25-07-2024,1/8/2024,NULL,60,NULL,8/9/2024,NULL,B,MI,13376.98,0.25,0.25,570,570,328.02,928,0,0,0,0,A,NULL,1656.578449,0.123838,5720.250811,0.427619,0.181194,NULL,NULL,gen11
8026199,1357,1,25-07-2024,1/8/2024,NULL,72,NULL,8/9/2024,NULL,B,UT,17471.74,0.2424,0.2424,533,533,1089.14,449,0,0,0,0,A,NULL,1349.74433,0.077253,6576.258106,0.376394,0.159489,NULL,NULL,gen11
8026909,6776,1,25-07-2024,1/8/2024,NULL,72,NULL,9/9/2024,NULL,C,GA,21360.83,0.2674,0.2674,521,521,688.46,2413,0,0,0,0,A,NULL,3563.456382,0.166822,10963.46736,0.513251,0.217479,NULL,NULL,gen11
8027524,3600,1,26-07-2024,1/8/2024,NULL,72,13,13-09-2024,NULL,A,MI,22943.54,0.1894,0.1894,548,548,0,778,0,0,0,0,A,NULL,1420.732827,0.061923,1822.336552,0.079427,0.054959,NULL,NULL,gen11
8027670,6401,1,26-07-2024,1/8/2024,NULL,72,NULL,12/9/2024,NULL,B,VA,19635.35,0.2558,0.2558,522,522,0,928,0,0,0,0,A,NULL,6005.314715,0.305842,2589.03871,0.131856,0.091238,NULL,NULL,gen12
8028078,6835,1,26-07-2024,1/8/2024,NULL,72,NULL,1/9/2024,NULL,B,IL,28807,0.226,0.226,526,526,1721.66,1228,0,0,0,0,A,NULL,2397.693031,0.083233,3849.76748,0.13364,0.092472,NULL,NULL,gen11
8028396,1092,1,26-07-2024,1/8/2024,NULL,72,NULL,10/9/2024,NULL,C,MD,24824.94,0.24,0.24,NULL,NULL,0,2463,0,0,0,0,A,NULL,3558.25795,0.143334,4791.685094,0.193019,0.124391,NULL,NULL,gen11
8029637,6642,1,26-07-2024,1/8/2024,NULL,72,NULL,9/9/2024,1,B,MD,21778.94,0.24,0.24,633,633,0,2130,0,0,0,0,A,NULL,3028.230933,0.139044,11116.6679,0.510432,0.216285,NULL,NULL,gen11
8029878,2136,1,26-07-2024,1/8/2024,NULL,72,NULL,25-08-2024,NULL,B,MO,27554,0.2286,0.2286,538,538,1732.25,928,0,0,0,0,A,NULL,2094.269324,0.076006,12073.03309,0.438159,0.185661,NULL,NULL,gen11
8030906,6734,1,27-07-2024,1/8/2024,NULL,72,NULL,1/9/2024,NULL,C,IN,22074.58,0.24,0.24,540,540,0,2270,0,0,0,0,A,NULL,3509.482952,0.158983,14030.18363,0.635581,0.269314,NULL,NULL,gen11
8031434,6642,1,27-07-2024,1/8/2024,NULL,72,NULL,26-08-2024,NULL,B,MD,25656.34,0.2272,0.2272,570,570,1155.67,928,0,0,0,0,A,NULL,2089.272735,0.081433,14807.17179,0.577135,0.244549,NULL,NULL,gen11
8031675,6554,1,27-07-2024,1/8/2024,NULL,72,7,14-09-2024,NULL,A,OH,21383.92,0.2048,0.2048,575,575,1272.1,778,0,0,0,0,A,NULL,1800.333609,0.084191,1233.44589,0.057681,0.037172,NULL,NULL,gen12
8031711,7982,1,27-07-2024,1/8/2024,NULL,72,NULL,26-08-2024,NULL,C,CA,20820.71,0.2574,0.2574,676,676,682.42,1788,0,0,0,0,A,NULL,3340.641278,0.160448,2393.153228,0.114941,0.079534,NULL,NULL,gen11
8032776,4187,1,27-07-2024,1/8/2024,NULL,72,NULL,26-08-2024,NULL,C,WA,23497.37,0.2674,0.2674,493,483,779.18,1852,0,0,0,0,A,NULL,3693.622082,0.157193,9464.623149,0.402795,0.170676,NULL,NULL,gen11
8032946,577,1,27-07-2024,1/8/2024,NULL,72,NULL,10/9/2024,NULL,C,MD,30659.94,0.24,0.24,580,572,0,3633,0,0,0,0,A,NULL,4802.051783,0.156623,11258.54459,0.367207,0.155596,NULL,NULL,gen11
8033908,7975,1,29-07-2024,1/8/2024,NULL,48,NULL,29-08-2024,NULL,B,VA,16078.47,0.2191,0.2191,754,754,617.9,928,0,0,0,0,A,NULL,1239.296311,0.077078,6000.340298,0.373191,0.158132,NULL,NULL,gen11
8033914,6523,1,29-07-2024,1/8/2024,NULL,72,NULL,1/9/2024,NULL,C,IL,25338.93,0.25,0.25,591,591,290.81,3220,0,0,0,0,A,NULL,3886.941184,0.153398,4488.436704,0.177136,0.114155,NULL,NULL,gen11
8034360,2408,1,29-07-2024,1/8/2024,NULL,72,NULL,12/9/2024,NULL,B,VA,18965.29,0.263,0.263,446,446,1210.1,1228,0,0,0,0,A,NULL,2730.869003,0.143993,2253.209209,0.118807,0.082209,NULL,NULL,gen12
8034375,2687,1,29-07-2024,1/8/2024,NULL,72,7,6/9/2024,NULL,A,IL,34446.96,0.1999,0.1999,564,564,1226.74,778,0,0,0,0,A,NULL,5114.650174,0.148479,1915.939915,0.05562,0.035844,NULL,NULL,gen12
8034537,74,1,29-07-2024,1/8/2024,NULL,72,7,30-08-2024,NULL,B,UT,25062.58,0.256,0.256,643,643,1629.94,928,0,0,0,0,A,NULL,2671.044464,0.106575,4566.301826,0.182196,0.117416,NULL,NULL,gen11
8034559,6835,1,29-07-2024,1/8/2024,NULL,66,NULL,1/9/2024,NULL,C,IN,21324,0.25,0.25,473,473,0,2526,0,0,0,0,A,NULL,3437.9619,0.161225,8680.403328,0.407072,0.172488,NULL,NULL,gen11
8034985,3814,1,29-07-2024,1/8/2024,NULL,72,7,12/9/2024,NULL,A,OH,29089.63,0.2063,0.2063,567,567,1731.24,778,0,0,0,0,A,NULL,3239.217569,0.111353,1614.794451,0.055511,0.035774,NULL,NULL,gen12
8035043,6003,1,29-07-2024,1/8/2024,NULL,66,NULL,28-08-2024,NULL,C,MO,25452.5,0.2726,0.2726,575,511,762.3,2138,0,0,0,0,A,NULL,4223.969638,0.165955,11582.97461,0.455082,0.192831,NULL,NULL,gen11
8035183,6806,1,29-07-2024,1/8/2024,NULL,72,NULL,13-09-2024,NULL,D,MO,27593.43,0.276,0.276,558,558,637.06,2418,0,0,0,0,A,NULL,4832.051088,0.175116,11939.0977,0.432679,0.183338,NULL,NULL,gen11
8035252,929,1,29-07-2024,1/8/2024,NULL,72,NULL,14-09-2024,NULL,B,VA,23156.82,0.2304,0.2304,503,503,1422.79,928,0,0,0,0,A,NULL,2109.23895,0.091085,7910.09183,0.341588,0.144741,NULL,NULL,gen11
8035506,5290,1,29-07-2024,1/8/2024,NULL,66,NULL,12/9/2024,NULL,B,IN,10013.54,0.242,0.242,539,539,560.41,928,0,0,0,0,A,NULL,1134.764393,0.113323,4773.384423,0.476693,0.201988,NULL,NULL,gen11
8035727,5251,1,29-07-2024,1/8/2024,NULL,72,NULL,12/9/2024,NULL,B,IN,20395,0.2327,0.2327,564,564,807.41,928,0,0,0,0,A,NULL,1888.78095,0.09261,7386.477545,0.362171,0.153462,NULL,NULL,gen11
8036217,2814,1,29-07-2024,1/8/2024,NULL,72,NULL,12/9/2024,NULL,D,AZ,23314.74,0.2772,0.2772,537,537,759.53,2418,0,0,0,0,A,NULL,4212.250761,0.180669,7629.608777,0.327244,0.138663,NULL,NULL,gen11
8037035,5625,1,30-07-2024,1/8/2024,NULL,72,7,13-09-2024,NULL,B,VA,24659.42,0.269,0.269,605,577,794.81,928,0,0,0,0,A,NULL,4352.560246,0.176507,3244.045339,0.131554,0.091029,NULL,NULL,gen12
8038216,6272,1,30-07-2024,1/8/2024,NULL,72,NULL,13-09-2024,NULL,C,IL,17638.24,0.2674,0.2674,595,595,568.51,1866,0,0,0,0,A,NULL,2990.316657,0.169536,6927.753887,0.392769,0.166428,NULL,NULL,gen11
8038238,5189,1,30-07-2024,1/8/2024,NULL,60,NULL,29-08-2024,NULL,C,IN,19522.23,0.25,0.25,471,471,0,1545,0,0,0,0,A,NULL,2896.435176,0.148366,10198.70579,0.522415,0.221362,NULL,NULL,gen11
8039530,8296,1,31-07-2024,1/8/2024,NULL,60,NULL,14-09-2024,NULL,B,ID,17836.28,0.2782,0.2782,604,604,920.64,928,0,0,0,0,A,NULL,3973.191897,0.222759,2442.089949,0.136917,0.094739,NULL,NULL,gen12
8040463,5163,1,31-07-2024,1/8/2024,NULL,72,NULL,14-09-2024,NULL,C,MI,26369.6,0.25,0.25,513,513,0,1975,0,0,0,0,A,NULL,3892.12659,0.147599,4165.05195,0.157949,0.10179,NULL,NULL,gen11
8040404,8206,1,31-07-2024,2/8/2024,NULL,72,NULL,1/9/2024,NULL,C,IN,16224.86,0.25,0.25,526,526,0,1683,0,0,0,0,A,NULL,2592.424356,0.159781,8598.088734,0.529933,0.224548,NULL,NULL,gen11
8041237,7982,1,31-07-2024,2/8/2024,NULL,72,NULL,31-08-2024,NULL,C,CA,19492.25,0.2474,0.2474,458,458,0,1179,0,0,0,0,A,NULL,2975.004656,0.152625,7333.842109,0.376244,0.159425,NULL,NULL,gen11
8041241,7847,1,31-07-2024,2/8/2024,NULL,72,NULL,15-09-2024,NULL,B,KS,26744.52,0.2081,0.2081,569,569,0,928,0,0,0,0,A,NULL,2050.422115,0.076667,5372.679878,0.200889,0.129463,NULL,NULL,gen11
8041254,4252,1,31-07-2024,2/8/2024,NULL,72,7,1/9/2024,NULL,B,IL,25467.29,0.2583,0.2583,538,538,760.54,928,0,0,0,0,A,NULL,3114.980642,0.122313,3728.640462,0.146409,0.101307,NULL,NULL,gen11
8039342,7580,1,31-07-2024,2/8/2024,NULL,66,NULL,15-09-2024,NULL,B,GA,18915.86,0.2822,0.2822,488,488,1103.72,1228,0,0,0,0,A,NULL,2639.443441,0.139536,10096.05654,0.533735,0.226159,NULL,NULL,gen11
8040198,2252,1,31-07-2024,2/8/2024,NULL,72,NULL,14-09-2024,NULL,B,WA,20893.44,0.2576,0.2576,473,473,180.43,928,0,0,0,0,A,NULL,2713.180332,0.129858,2663.265903,0.127469,0.088202,NULL,NULL,gen11
8038339,7902,1,30-07-2024,2/8/2024,NULL,66,NULL,13-09-2024,NULL,B,AZ,19635.73,0.2689,0.2689,541,511,1131.44,928,0,0,0,0,A,NULL,2442.174283,0.124374,8859.425383,0.451189,0.191182,NULL,NULL,gen11
8037796,5366,1,30-07-2024,2/8/2024,NULL,72,NULL,30-08-2024,NULL,C,OH,27664.74,0.25,0.25,573,573,898.63,2514,0,0,0,0,A,NULL,4146.944526,0.1499,10025.03782,0.362376,0.153549,NULL,NULL,gen11
8037958,6810,1,30-07-2024,2/8/2024,NULL,60,NULL,1/9/2024,NULL,D,IN,17858,0.25,0.25,521,510,0,2221,0,0,0,0,A,NULL,3043.0032,0.1704,14665.98965,0.821256,0.34799,NULL,NULL,gen11
8037090,6317,1,30-07-2024,2/8/2024,NULL,72,7,13-09-2024,NULL,A1,OH,37904.62,0.1613,0.1613,634,634,2124.86,310,0,0,0,0,A,NULL,3070.27422,0.081,439.7314966,0.011601,0.007477,NULL,NULL,gen12
8037194,3472,1,30-07-2024,2/8/2024,NULL,72,7,13-09-2024,NULL,B,TN,13959.82,0.2397,0.2397,571,537,867.38,928,0,0,0,0,A,NULL,1405.684075,0.100695,1633.620016,0.117023,0.080974,NULL,NULL,gen11
8036597,6642,1,30-07-2024,2/8/2024,NULL,72,NULL,13-09-2024,NULL,A,MD,27084.54,0.2064,0.2064,494,494,1614.82,1078,0,0,0,0,A,NULL,1528.353508,0.056429,3657.117098,0.135026,0.093431,NULL,NULL,gen11
8037000,4316,1,30-07-2024,2/8/2024,NULL,60,13,15-09-2024,NULL,A,NJ,18549.19,0.2187,0.2187,526,526,900.06,778,0,0,0,0,A,NULL,1525.596681,0.082246,1403.839798,0.075682,0.048773,NULL,NULL,gen12
8035764,6212,1,29-07-2024,2/8/2024,NULL,72,NULL,12/9/2024,NULL,C,AL,20582.21,0.2674,0.2674,520,519,662.26,1780,0,0,0,0,A,NULL,3121.477386,0.151659,13153.78168,0.639085,0.270799,NULL,NULL,gen11
8035846,2136,1,29-07-2024,2/8/2024,NULL,72,NULL,28-08-2024,NULL,B,MO,25575,0.2135,0.2135,NULL,NULL,856.3,928,0,0,0,0,A,NULL,1797.896925,0.070299,4234.04355,0.165554,0.106691,NULL,NULL,gen11
8036086,6806,1,29-07-2024,2/8/2024,NULL,72,NULL,28-08-2024,1,B,MO,29093.43,0.2819,0.2819,667,667,1824.48,928,0,0,0,0,A,NULL,4071.567342,0.139948,5042.531474,0.173322,0.111697,NULL,NULL,gen11
8035553,4729,1,29-07-2024,2/8/2024,NULL,72,NULL,14-09-2024,NULL,C,NC,23591.5,0.26,0.26,557,530,121.46,2138,0,0,0,0,A,NULL,3830.551855,0.16237,8180.399808,0.346752,0.146929,NULL,NULL,gen11
8034866,5948,1,29-07-2024,2/8/2024,NULL,72,7,14-09-2024,NULL,B,MI,24009.72,0.24,0.24,531,531,1033.2,1228,0,0,0,0,A,NULL,2409.423421,0.100352,3415.40668,0.142251,0.098431,NULL,NULL,gen11
8033947,4625,1,29-07-2024,2/8/2024,NULL,72,13,28-08-2024,NULL,A,MN,33049,0.1991,0.1991,543,543,1998.36,1078,0,0,0,0,A,NULL,1897.210894,0.057406,2572.302817,0.077833,0.053857,NULL,NULL,gen11
8032472,8059,1,27-07-2024,2/8/2024,NULL,72,NULL,10/9/2024,NULL,B,NV,26632.75,0.238,0.238,602,602,1651.1,928,0,0,0,0,A,NULL,2076.662049,0.077974,8962.45303,0.33652,0.142593,NULL,NULL,gen11
8032685,6303,1,27-07-2024,2/8/2024,NULL,66,NULL,14-09-2024,NULL,B,MD,24557.75,0.24,0.24,503,503,0,2402,0,0,0,0,A,NULL,3444.052533,0.140243,3547.735354,0.144465,0.099962,NULL,NULL,gen12
8032739,3383,1,27-07-2024,2/8/2024,NULL,66,NULL,10/9/2024,NULL,D,TX,23564.58,0.241,0.241,518,518,0,3643,0,0,0,0,A,NULL,4149.392634,0.176086,11235.14402,0.476781,0.202026,NULL,NULL,gen11
8031579,3422,1,27-07-2024,2/8/2024,NULL,72,NULL,4/9/2024,NULL,C,IN,17615.65,0.25,0.25,548,548,0,2188,0,0,0,0,A,NULL,2688.289115,0.152608,6274.69453,0.3562,0.150932,NULL,NULL,gen11
8031598,7334,1,27-07-2024,2/8/2024,NULL,72,7,10/9/2024,NULL,B,GA,22560.22,0.25,0.25,554,554,1074.02,928,0,0,0,0,A,NULL,2336.652226,0.103574,2417.981819,0.107179,0.074162,NULL,NULL,gen11
8031998,7857,1,27-07-2024,2/8/2024,NULL,60,NULL,10/9/2024,NULL,B,CA,19425.57,0.2691,0.2691,580,580,993.3,928,0,0,0,0,A,NULL,2636.885149,0.135743,1698.902075,0.087457,0.060516,NULL,NULL,gen11
8031255,6461,1,27-07-2024,2/8/2024,NULL,72,7,28-08-2024,NULL,C,MI,18211.6,0.25,0.25,557,557,0,1857,0,0,0,0,A,NULL,1988.306065,0.109178,2902.491962,0.159376,0.10271,NULL,NULL,gen12
8041743,6755,1,1/8/2024,2/8/2024,NULL,72,NULL,15-09-2024,NULL,B,MI,27804.35,0.25,0.25,451,444,0,1350,0,0,0,0,A,NULL,7195.432128,0.258788,7057.744987,0.253836,0.107558,NULL,NULL,gen11
8041971,2336,1,1/8/2024,2/8/2024,NULL,66,NULL,15-09-2024,NULL,B,UT,15789.59,0.2382,0.2382,572,572,879.65,928,0,0,0,0,A,NULL,3174.84444,0.201072,2905.963512,0.184043,0.077984,NULL,NULL,gen11
8028636,5898,1,26-07-2024,2/8/2024,NULL,72,NULL,9/9/2024,NULL,B,IL,30956.11,0.252,0.252,559,538,1950.98,928,0,0,0,0,A,NULL,3083.073775,0.099595,6072.288625,0.196158,0.126414,NULL,NULL,gen11
8028451,8894,1,26-07-2024,2/8/2024,NULL,72,7,12/9/2024,NULL,B,MI,22649.98,0.25,0.25,521,521,494.42,928,0,0,0,0,A,NULL,2622.052285,0.115764,1427.37909,0.063019,0.040612,NULL,NULL,gen11
8028334,6832,1,26-07-2024,2/8/2024,NULL,72,NULL,30-08-2024,1,A,VA,22335.85,0.2035,0.2035,648,648,1285.2,1378,0,0,0,0,A,NULL,1274.97499,0.057082,1772.55072,0.079359,0.054912,NULL,NULL,gen11
8029856,6502,1,26-07-2024,2/8/2024,NULL,72,NULL,26-08-2024,NULL,C,TN,23879.12,0.2674,0.2674,718,680,749.45,1957,0,0,0,0,A,NULL,3792.290805,0.158812,13333.14544,0.55836,0.236593,NULL,NULL,gen11
8030151,5356,1,26-07-2024,2/8/2024,NULL,72,NULL,9/9/2024,NULL,B,CA,25903.94,0.2146,0.2146,678,678,142.13,1228,0,0,0,0,A,NULL,2431.42152,0.093863,8460.589459,0.326614,0.138396,NULL,NULL,gen11
8030207,4228,1,26-07-2024,2/8/2024,NULL,72,NULL,10/9/2024,NULL,B,CA,29864.54,0.2344,0.2344,602,602,1843.63,928,0,0,0,0,A,NULL,2740.877888,0.091777,5780.371311,0.193553,0.124735,NULL,NULL,gen11
8030833,8127,1,27-07-2024,2/8/2024,NULL,72,NULL,10/9/2024,NULL,B,AZ,28136.92,0.2762,0.2762,515,515,1818.43,1228,0,0,0,0,A,NULL,3868.742089,0.137497,2300.55899,0.081763,0.056576,NULL,NULL,gen11
8028136,2914,1,26-07-2024,2/8/2024,NULL,72,NULL,9/9/2024,NULL,D,IN,20823,0.241,0.241,585,585,0,3748,0,0,0,0,A,NULL,3249.075159,0.156033,9885.989949,0.474763,0.201171,NULL,NULL,gen11
8028278,261,1,26-07-2024,2/8/2024,NULL,72,NULL,9/9/2024,NULL,B,WA,23759.89,0.2421,0.2421,NULL,NULL,432.94,928,0,0,0,0,A,NULL,2560.033108,0.107746,3038.034575,0.127864,0.088475,NULL,NULL,gen11
8027663,6415,1,26-07-2024,2/8/2024,NULL,72,NULL,9/9/2024,NULL,C,IN,16851.1,0.25,0.25,635,635,0,1696,0,0,0,0,A,NULL,2669.146836,0.158396,8237.222106,0.488824,0.207129,NULL,NULL,gen11
