accountid,request_datetime,pd_gen12,lgd_gen12,ecnl_gen12,pd_gen13,lgd_gen13,ecnl_gen13,intopenbktype__app,ENG-loan_to_value,strdealershiptrackertype__app,fltgrossmonthly__income_sum,miles_odometer__app,ENG-bk,tier_gen12,tier_gen13,approved_gen12,approved_gen13,declined_gen12,declined_gen13,approved_both,declined_both,approved_gen12_declined_gen13,declined_gen12_approved_gen13
8523760,2024-12-27 23:16:40+00:00,0.39522856200779416,0.6680823536098006,0.6231467378911625,0.4612185272073833,0.3501845945669622,0.3567727146468494,,1.2444618318744194,Franchise,5200.0,40825,0,Decline,Decline,0,0,1,1,0,1,0,0
8574869,2025-01-18 03:14:09+00:00,0.4151024626082598,0.6361520278203455,0.623201125085854,0.6594750081476761,0.41688126579694246,0.6072934156220909,,1.58976,Independent,8941.0,29057,0,Decline,Decline,0,0,1,1,0,1,0,0
8543435,2025-01-05 03:41:35+00:00,0.36178685821118106,0.7305115454372189,0.623723165509313,0.8037873287930961,0.3372811670434425,0.598854199143805,,1.0445801526717557,Independent,4100.0,73218,0,Decline,Decline,0,0,1,1,0,1,0,0
8516034,2024-12-22 05:25:53+00:00,0.40991796267465674,0.6447862428634468,0.623770332763144,0.5542295981441332,0.3501845945669622,0.5510162185758896,,1.1980656303972366,Franchise,5280.0,52750,0,Decline,Decline,0,0,1,1,0,1,0,0
8479652,2024-12-12 02:05:46+00:00,0.4012260841394591,0.6587802448036663,0.6237947703171819,0.7003763543537861,0.27775640912627786,0.429717871519126,,0.9822281879194631,Independent,4426.0,60328,0,Decline,Decline,0,0,1,1,0,1,0,0
8569660,2025-01-16 06:05:13+00:00,0.3907482827076983,0.6765363679417368,0.6238788005515876,0.6235791685968505,0.39004257415648635,0.5372686059617543,,1.27,Franchise,7274.0,0,0,Decline,Decline,0,0,1,1,0,1,0,0
8543855,2025-01-05 05:12:01+00:00,0.3761284050503129,0.702907219022326,0.6239447560065555,0.788488131513796,0.3501845945669622,0.7839165394153349,,1.1461664419187054,Franchise,12620.0,3,0,Decline,Decline,0,0,1,1,0,1,0,0
8477546,2024-12-11 03:45:52+00:00,0.4137308207905514,0.639217095106546,0.6241345996754083,0.5998759695655392,0.3501845945669622,0.5963979359301343,,1.1469014084507043,Franchise,3500.0,24276,0,Decline,Decline,0,0,1,1,0,1,0,0
8460812,2024-12-04 02:46:34+00:00,0.40010668106946917,0.6612729877349123,0.6244081873522779,0.6048630636522044,0.39004257415648635,0.5211430262133632,,1.2576892430278885,Independent,3846.0,86231,0,Decline,Decline,0,0,1,1,0,1,0,0
8573083,2025-01-17 07:54:11+00:00,0.4412042099788934,0.5996826825109085,0.6244147570535875,0.5011605125214523,0.39004257415648635,0.5549661432677818,,1.3809547123623012,Franchise,5076.0,3851,0,Decline,Decline,0,0,1,1,0,1,0,0
8519586,2024-12-24 23:36:18+00:00,0.4021285437669572,0.6582352230043924,0.6246806051715842,0.5633615719433845,0.3372811670434425,0.41972724738161904,,1.1172690763052209,Independent,4000.0,65668,0,Decline,Decline,0,0,1,1,0,1,0,0
8471309,2024-12-08 01:38:51+00:00,0.37267120546440424,0.7102821631925165,0.6246960355452947,0.5802046310050943,0.3372811670434425,0.43227601032451984,,1.042406015037594,Independent,3500.0,65000,0,Decline,Decline,0,0,1,1,0,1,0,0
8502418,2024-12-17 04:52:08+00:00,0.40067197932759646,0.6607365008960208,0.6247830998420772,0.5135536010752428,0.39004257415648635,0.44247184837362147,,1.2926499196481434,Franchise,5411.0,121752,0,Decline,Decline,0,0,1,1,0,1,0,0
8519463,2024-12-24 22:39:10+00:00,0.38360653921021587,0.6901399302011473,0.6247915688607711,0.6683923991848407,0.3372811670434425,0.6400313170947192,,1.042406015037594,Independent,4400.0,65000,0,Decline,Decline,0,0,1,1,0,1,0,0
8542445,2025-01-05 00:45:23+00:00,0.41270546832714516,0.6414799814437577,0.6247918189475933,0.7345265094148717,0.39004257415648635,0.8133867969904518,,1.27,Independent,8189.0,0,0,Decline,Decline,0,0,1,1,0,1,0,0
8473225,2024-12-09 05:10:36+00:00,0.3716160582410775,0.7125655203652632,0.6249298642032736,0.5216966643666722,0.39004257415648635,0.4494878176092344,,1.367188703465982,Franchise,5966.0,61646,0,Decline,Decline,0,0,1,1,0,1,0,0
8485220,2024-12-14 01:47:51+00:00,0.3915456054211216,0.6764256946624254,0.625049559208045,0.48694489602834184,0.39004257415648635,0.5392243087412284,,1.3799966549590232,Independent,5400.0,27844,0,Decline,Decline,0,0,1,1,0,1,0,0
8540605,2025-01-04 04:29:07+00:00,0.4183793363712346,0.6332185308326659,0.6252242949502638,0.5145814971254469,0.27775640912627786,0.3157229171048998,,0.9992830095673411,Franchise,9459.0,15,0,Decline,C,0,1,1,0,0,0,0,1
8532820,2024-12-31 08:01:04+00:00,0.42037443257645213,0.6302410135396433,0.6252518119494002,0.6033526157774978,0.3372811670434425,0.5777512877459038,,1.0913076923076923,Independent,4800.0,39550,0,Decline,Decline,0,0,1,1,0,1,0,0
8577845,2025-01-19 01:53:57+00:00,0.3446320258900938,0.7687879080077655,0.6252794847509949,0.8733942352698789,0.3501845945669622,0.8683303642676159,,1.179885106747835,Franchise,4800.0,93544,0,Decline,Decline,0,0,1,1,0,1,0,0
8461319,2024-12-04 04:47:56+00:00,0.3840590569495224,0.6899806802600277,0.6253842573227726,0.6092032216399922,0.39004257415648635,0.5248824561834173,,1.27,Franchise,4413.0,0,0,Decline,Decline,0,0,1,1,0,1,0,0
8553630,2025-01-10 01:39:21+00:00,0.39963608715474075,0.6631492086095618,0.6254433176312321,0.6265208043921682,0.3501845945669622,0.6228882861025373,,1.2253088623866315,Franchise,3700.0,71206,0,Decline,Decline,0,0,1,1,0,1,0,0
8571004,2025-01-17 00:31:08+00:00,0.42361039362700076,0.6257387274782568,0.6255638516251459,0.5015112324542974,0.39004257415648635,0.555354517219111,,1.278640776699029,Franchise,4500.0,82173,0,Decline,Decline,0,0,1,1,0,1,0,0
8558678,2025-01-12 00:34:49+00:00,0.4340404703003183,0.6107334248607601,0.6255959341730646,0.5155941670299017,0.3501845945669622,0.512604792648982,,1.1565714285714286,Franchise,4295.0,106003,0,Decline,Decline,0,0,1,1,0,1,0,0
8522735,2024-12-27 05:59:33+00:00,0.40136276500629564,0.6605217398881305,0.6256568432091153,0.6534003341321599,0.39004257415648635,0.723550747481692,,1.2558837318330989,Franchise,6000.0,89089,0,Decline,Decline,0,0,1,1,0,1,0,0
8478797,2024-12-11 22:29:47+00:00,0.41780613947338546,0.6345518256959105,0.6256823706719208,0.5562737740756718,0.3904153872148606,0.47973716344158857,,1.5219565217391304,Franchise,4136.0,73129,0,Decline,Decline,0,0,1,1,0,1,0,0
8511053,2024-12-20 09:10:40+00:00,0.4161436702609914,0.6371462984293714,0.6257407819269845,0.5964388550231101,0.5660710264644647,0.9585493672623752,,1.743448275862069,Franchise,8800.0,115382,0,Decline,Decline,0,0,1,1,0,1,0,0
8524399,2024-12-28 01:21:47+00:00,0.38968825955655284,0.6804686670989903,0.6258027353323921,0.6473458673970277,0.3501845945669622,0.6435926070319261,,1.19,Franchise,8067.0,91344,0,Decline,Decline,0,0,1,1,0,1,0,0
8469829,2024-12-07 07:28:42+00:00,0.38500851170577965,0.6887512653989667,0.6258132351190796,0.40598019761451143,0.3501845945669622,0.4036263563969107,,1.2499879951980792,Franchise,6584.0,59445,0,Decline,Decline,0,0,1,1,0,1,0,0
8526020,2024-12-28 06:32:23+00:00,0.453253047334809,0.5851091329715726,0.625877894200992,0.5031736810196751,0.39004257415648635,0.5571954497061238,,1.27,Franchise,4764.0,0,0,Decline,Decline,0,0,1,1,0,1,0,0
8573491,2025-01-17 22:27:51+00:00,0.4045463960018507,0.6555935748717794,0.6259145223769808,0.5261594309771948,0.39004257415648635,0.45333288575184627,,1.3215494978479196,Franchise,5000.0,23224,0,Decline,Decline,0,0,1,1,0,1,0,0
8429486,2024-11-28 03:49:53+00:00,0.38537457316331336,0.6885367395648204,0.626213142996243,0.6945442128170709,0.3501845945669622,0.6905173001617713,,1.1632270168855534,Independent,9392.0,124510,0,Decline,Decline,0,0,1,1,0,1,0,0
8477139,2024-12-11 02:13:24+00:00,0.389773237945289,0.6809585832213099,0.6263898592575833,0.6428030627733821,0.39004257415648635,0.7118157311182643,,1.4272897196261682,Independent,5000.0,86850,0,Decline,Decline,0,0,1,1,0,1,0,0
8557548,2025-01-11 06:00:21+00:00,0.3790183170047861,0.7004093682637318,0.626504432737944,0.7075806951662323,0.3501845945669622,0.7034781980128063,,1.149233082706767,Franchise,3500.0,62858,0,Decline,Decline,0,0,1,1,0,1,0,0
8538963,2025-01-03 23:03:06+00:00,0.417900861640207,0.6352424855971779,0.6265053817124048,0.3237176027371667,0.3501845945669622,0.2504097322516676,,1.1881081081081082,Independent,7000.0,120083,0,Decline,B,0,1,1,0,0,0,0,1
8556770,2025-01-11 03:03:55+00:00,0.3934659263069343,0.6747704155961577,0.6265780332162549,0.5482519726411906,0.27775640912627786,0.43233651971761206,,0.9695581790184388,Franchise,4500.0,3,0,Decline,Decline,0,0,1,1,0,1,0,0
8524490,2024-12-28 01:41:22+00:00,0.3611498689643583,0.7352470962725641,0.6266611662416169,0.57226180522075,0.27775640912627786,0.4512700174056226,,0.9990196078431373,Independent,6630.0,98242,0,Decline,Decline,0,0,1,1,0,1,0,0
8427489,2024-11-27 05:59:21+00:00,0.4351636169866288,0.6102508961357197,0.6267192098669331,0.4242231895568735,0.3372811670434425,0.3160635025458417,,1.105418162746601,Independent,10000.0,76101,0,Decline,C,0,1,1,0,0,0,0,1
8502785,2024-12-17 06:14:49+00:00,0.43195424150438866,0.6149908469625911,0.6269290554032075,0.4164088056044249,0.3372811670434425,0.3102414691845141,,1.1141489361702128,Franchise,6000.0,27048,0,Decline,C,0,1,1,0,0,0,0,1
8521956,2024-12-27 03:17:43+00:00,0.42585514973498617,0.6238114874518179,0.6269418691726681,0.8097701892510416,0.3501845945669622,0.6263926785605551,,1.22047197640118,Independent,7108.0,65550,0,Decline,Decline,0,0,1,1,0,1,0,0
8546599,2025-01-07 04:49:23+00:00,0.370488106484214,0.7172087397939776,0.6270928467860722,0.5982408581017827,0.27775640912627786,0.47175638839675116,,0.8440944881889764,Independent,4000.0,72774,0,Decline,Decline,0,0,1,1,0,1,0,0
8565962,2025-01-15 03:16:52+00:00,0.3663725212193807,0.7254516734890551,0.6272539183880497,0.6941094537216127,0.27775640912627786,0.5473557424324879,,0.9192982456140351,Franchise,4333.0,98723,0,Decline,Decline,0,0,1,1,0,1,0,0
8532802,2024-12-31 07:57:00+00:00,0.38962148014038955,0.6821831701080593,0.6272719908559019,0.7507350948386657,0.39004257415648635,0.64682468267522,,1.3500621118012421,Franchise,4038.0,92089,0,Decline,Decline,0,0,1,1,0,1,0,0
8532461,2024-12-31 06:22:19+00:00,0.36809036111359733,0.7221934223068008,0.627364552761429,0.6438235710829048,0.27775640912627786,0.395019753136663,,0.9989983305509182,Independent,4000.0,49332,0,Decline,Decline,0,0,1,1,0,1,0,0
8490340,2024-12-16 06:51:56+00:00,0.4351468642426225,0.6111967136726164,0.6276663868004827,0.6140062962671532,0.3904153872148606,0.6805771766775519,,1.4801223241590213,Franchise,3813.0,115125,0,Decline,Decline,0,0,1,1,0,1,0,0
8428990,2024-11-28 01:41:45+00:00,0.3968656630323048,0.6701668381278496,0.6276802474718587,0.5530132110694884,0.3501845945669622,0.42777991973448654,,1.185518590998043,Independent,3556.0,92491,0,Decline,Decline,0,0,1,1,0,1,0,0
8534515,2025-01-01 03:31:40+00:00,0.37350810643224686,0.7121289561474704,0.6277268135530656,0.6384328531198362,0.3372811670434425,0.6113430080251812,,1.1390663390663391,Franchise,9800.0,55035,0,Decline,Decline,0,0,1,1,0,1,0,0
8533026,2024-12-31 12:21:24+00:00,0.4101178091066544,0.6489879315462561,0.6281411603488875,0.4003351371865571,0.27775640912627786,0.3156933464335797,,0.9985643104467528,Franchise,14800.0,15,0,Decline,C,0,1,1,0,0,0,0,1
8536871,2025-01-03 01:36:50+00:00,0.3695088439404491,0.7205260805607157,0.6283281913743617,0.5412400483032539,0.3501845945669622,0.5381019811221494,,1.1819824341279799,Independent,6364.0,81565,0,Decline,Decline,0,0,1,1,0,1,0,0
8427938,2024-11-27 08:37:12+00:00,0.41699670530729127,0.6386626561255802,0.6285157272409222,0.5275941581865131,0.3372811670434425,0.3930790717342396,,1.0648275862068965,Franchise,6576.0,15,0,Decline,Decline,0,0,1,1,0,1,0,0
8467881,2024-12-07 00:34:09+00:00,0.4099451966251457,0.6497463011655771,0.6286104854431694,0.434465958279795,0.39004257415648635,0.37433084922972215,,1.4140397350993377,Franchise,5500.0,51200,0,Decline,Decline,0,0,1,1,0,1,0,0
8432662,2024-11-30 04:35:14+00:00,0.3885874447781685,0.6854743775993382,0.628625498971268,0.7120959930012788,0.3501845945669622,0.5508374133417577,,1.2344316730523628,Franchise,8878.0,32691,0,Decline,Decline,0,0,1,1,0,1,0,0
8521046,2024-12-27 00:12:12+00:00,0.37716832616519436,0.7064571884098008,0.6288297296133495,0.4871427499915344,0.3501845945669622,0.48431833468624835,,1.2482038834951457,Franchise,8000.0,64900,0,Decline,Decline,0,0,1,1,0,1,0,0
8502412,2024-12-17 04:50:44+00:00,0.4176732023606942,0.6379852773824808,0.628867675117427,0.4321786026689649,0.3501845945669622,0.42967286516180386,,1.2017194570135747,Franchise,3648.0,75539,0,Decline,Decline,0,0,1,1,0,1,0,0
8476674,2024-12-11 00:22:29+00:00,0.3672757407475135,0.725665987769369,0.6289860511361196,0.5926418904214232,0.3372811670434425,0.44154227362639703,,1.0993679458239278,Independent,4000.0,107796,0,Decline,Decline,0,0,1,1,0,1,0,0
8553642,2025-01-10 01:43:04+00:00,0.4159192701328509,0.6409286158270227,0.6291159665607995,0.5219172658720691,0.3501845945669622,0.40372584530307376,,1.190677764565993,Independent,4900.0,70121,0,Decline,Decline,0,0,1,1,0,1,0,0
8429243,2024-11-28 02:45:02+00:00,0.37271011066420484,0.7152913730070675,0.6291673312258517,0.42174737384970423,0.39004257415648635,0.4670270455289848,,1.27,Franchise,5416.67,0,0,Decline,Decline,0,0,1,1,0,1,0,0
8426278,2024-11-27 01:23:44+00:00,0.42016972197566405,0.6348036843898341,0.6294716786869209,0.6361940060693544,0.39004257415648635,0.7044971123962529,,1.2919883040935674,Independent,7275.0,49005,0,Decline,Decline,0,0,1,1,0,1,0,0
8473544,2024-12-09 22:23:07+00:00,0.4083029791764108,0.653253650968405,0.6294719719619101,0.6401865305788484,0.39004257415648635,0.5515773171408778,,1.2855988455988456,Independent,5297.0,80469,0,Decline,Decline,0,0,1,1,0,1,0,0
8437643,2024-12-03 01:11:31+00:00,0.40765367475070524,0.6543834209449192,0.629557862736156,0.5665308153192821,0.3372811670434425,0.5424919019811754,,1.0482869810560258,Franchise,4000.0,3,0,Decline,Decline,0,0,1,1,0,1,0,0
8429096,2024-11-28 02:07:48+00:00,0.41067353983384147,0.6495975962721743,0.6295832046156102,0.7443204905833929,0.3501845945669622,0.740004978989146,,1.1714285714285715,Franchise,4000.0,97317,0,Decline,Decline,0,0,1,1,0,1,0,0
8554135,2025-01-10 03:42:12+00:00,0.3531052933547682,0.7555162135484426,0.6295931871575633,0.7264832740304957,0.39004257415648635,0.8044800231941603,,1.3266353677621283,Independent,5500.0,74615,0,Decline,Decline,0,0,1,1,0,1,0,0
8478231,2024-12-11 06:31:28+00:00,0.3570676908733881,0.7473817568560643,0.6298034723667184,0.544076452216981,0.39004257415648635,0.4687699842138549,,1.2500207039337474,Independent,3518.0,76250,0,Decline,Decline,0,0,1,1,0,1,0,0
8464099,2024-12-05 06:06:39+00:00,0.4031598354283204,0.6620559428367307,0.6299179013018189,0.43270284441434564,0.3501845945669622,0.334714586102707,,1.1657142857142857,Independent,4625.0,115072,0,Decline,D,0,1,1,0,0,0,0,1
8558593,2025-01-12 00:20:35+00:00,0.4025158057847457,0.6631693053848293,0.6299692604956958,0.7825411187605522,0.3501845945669622,0.7780040069737477,,1.1898545935228024,Franchise,4915.0,87530,0,Decline,Decline,0,0,1,1,0,1,0,0
8468731,2024-12-07 03:29:19+00:00,0.39539949324339485,0.675223501823486,0.630079951855007,0.6885292629771398,0.27775640912627786,0.4224490554627041,,0.9900954531458483,Franchise,6870.0,5,0,Decline,Decline,0,0,1,1,0,1,0,0
8426700,2024-12-04 04:03:55+00:00,0.38241593597287726,0.6981701207682798,0.6300996572764803,0.6877426299745952,0.3372811670434425,0.5123961863256832,,1.1260467121247746,Independent,0.0,90513,0,Decline,Decline,0,0,1,1,0,1,0,0
8552342,2025-01-09 07:15:43+00:00,0.38368796380695697,0.6959493007067159,0.6301845934384436,0.6176552883249973,0.3372811670434425,0.591447072377379,,1.1124043715846994,Franchise,6000.0,70950,0,Decline,Decline,0,0,1,1,0,1,0,0
8543647,2025-01-05 04:31:17+00:00,0.35321304860141167,0.7560375693019297,0.630219909916392,0.5125075081109823,0.3372811670434425,0.3818389048081067,,1.1102528735632184,Independent,4600.0,48265,0,Decline,Decline,0,0,1,1,0,1,0,0
8539054,2025-01-03 23:27:39+00:00,0.38098907256281045,0.7009534335459696,0.6302512125930958,0.5836016166462383,0.27775640912627786,0.46021228273360937,,1.013391304347826,Franchise,11916.67,139306,0,Decline,Decline,0,0,1,1,0,1,0,0
8549088,2025-01-08 04:26:23+00:00,0.421758662854953,0.6333634928498562,0.6304186340353751,0.45999268381343544,0.39004257415648635,0.5093784511931415,,1.27,Independent,4973.0,0,0,Decline,Decline,0,0,1,1,0,1,0,0
8582412,2025-01-21 06:14:27+00:00,0.39151012134822016,0.6824304348749052,0.6305410767922389,0.5042079830331188,0.2596410016840132,0.3716726667713875,7.0,1.1372390572390572,Independent,3910.0,29804,1,Decline,Decline,0,0,1,1,0,1,0,0
8438873,2024-12-03 05:27:38+00:00,0.4161634053550266,0.6420559091439295,0.6305924096432665,0.6597984597614858,0.3372811670434425,0.4915766447949189,,1.0968421052631578,Franchise,5200.0,89316,0,Decline,Decline,0,0,1,1,0,1,0,0
8504016,2024-12-18 01:00:11+00:00,0.4012379014074842,0.6659897399182744,0.6306399684247901,0.429512350922817,0.27775640912627786,0.2635285044710349,,0.8706013986013986,Independent,4500.0,73630,0,Decline,B,0,1,1,0,0,0,0,1
8524278,2024-12-28 00:58:51+00:00,0.4058224891242315,0.6585301649442068,0.630701387654475,0.33408434107830154,0.3501845945669622,0.25842885802789045,,1.1995536959553696,Independent,8500.0,81767,0,Decline,B,0,1,1,0,0,0,0,1
8517600,2024-12-24 01:14:39+00:00,0.3865839094705223,0.6913939999391531,0.630785037335018,0.8165986188020377,0.39004257415648635,0.7035719338432701,,1.4269050894085282,Independent,5000.0,98763,0,Decline,Decline,0,0,1,1,0,1,0,0
8460745,2024-12-04 02:33:29+00:00,0.4460283228134247,0.5993738523602719,0.6309170052912769,0.5559715991175956,0.39004257415648635,0.4790187053303477,,1.3031963470319634,Franchise,3850.0,45504,0,Decline,Decline,0,0,1,1,0,1,0,0
8515731,2024-12-22 04:18:54+00:00,0.3596407420803397,0.7434741204853563,0.6310252592049601,0.5752457510800985,0.3501845945669622,0.4449777623734348,,1.1816339869281045,Franchise,5427.0,74775,0,Decline,Decline,0,0,1,1,0,1,0,0
8502258,2024-12-17 04:19:23+00:00,0.37711958349249175,0.7091033008366687,0.6311035098566343,0.5741730306138747,0.3501845945669622,0.4441479661484019,,1.228962962962963,Franchise,6683.0,76563,0,Decline,Decline,0,0,1,1,0,1,0,0
8525980,2024-12-28 06:24:02+00:00,0.375977678238725,0.7112655028085713,0.6311110875631476,0.4284287437612564,0.3501845945669622,0.3314083822042872,,1.1871584699453552,Franchise,5000.0,41022,0,Decline,D,0,1,1,0,0,0,0,1
8467831,2024-12-07 00:22:50+00:00,0.3905882533979153,0.684687367763828,0.6311367897124356,0.5577553416834327,0.3501845945669622,0.4314481652895617,,1.1882451253481894,Independent,3597.0,64992,0,Decline,Decline,0,0,1,1,0,1,0,0
8576928,2025-01-18 23:28:06+00:00,0.38897486821783034,0.6876596285932086,0.6312582596494065,0.7094924392699196,0.27775640912627786,0.5594863443576977,,0.9181019332161687,Independent,3600.0,26786,0,Decline,Decline,0,0,1,1,0,1,0,0
8527668,2024-12-29 01:45:56+00:00,0.36975549556867654,0.7237385435828415,0.6315508770733167,0.6891224805977937,0.3501845945669622,0.5330663961304759,,1.1904815864022662,Independent,3500.0,27609,0,Decline,Decline,0,0,1,1,0,1,0,0
8551674,2025-01-09 04:26:19+00:00,0.4023698826892535,0.6653602697823607,0.6318214035282678,0.6614489020210237,0.3372811670434425,0.6333824449046388,,1.1026178010471204,Franchise,5788.0,38061,0,Decline,Decline,0,0,1,1,0,1,0,0
8555010,2025-01-10 07:10:11+00:00,0.3653335714067601,0.7328451801821475,0.6318497548354519,0.6995351333941963,0.3501845945669622,0.5411210387471574,,1.2001,Independent,4775.0,62064,0,Decline,Decline,0,0,1,1,0,1,0,0
8489219,2024-12-15 04:14:11+00:00,0.38832532185006413,0.6894967199091664,0.6318877241889657,0.4248651486909761,0.3372811670434425,0.31654178816862366,,1.1376616915422886,Franchise,9714.0,30011,0,Decline,C,0,1,1,0,0,0,0,1
8578627,2025-01-19 03:59:48+00:00,0.4065334331487955,0.6586970208818788,0.6319663726774258,0.6253523789401101,0.3501845945669622,0.6217266350892446,,1.1923835616438356,Independent,10000.0,88863,0,Decline,Decline,0,0,1,1,0,1,0,0
8581693,2025-01-21 03:44:27+00:00,0.4034709717458007,0.6640905638631343,0.6323413857046182,0.6222440118041276,0.3501845945669622,0.6186362900211541,,1.1978534031413612,Franchise,6187.0,80761,0,Decline,Decline,0,0,1,1,0,1,0,0
8485157,2024-12-14 01:35:35+00:00,0.4201516053377028,0.6377422006720227,0.6323582461933214,0.4897584310191111,0.3501845945669622,0.48691885020119424,,1.2443130434782608,Independent,6128.0,99684,0,Decline,Decline,0,0,1,1,0,1,0,0
8531182,2024-12-31 02:19:36+00:00,0.3881429758990788,0.69036888223111,0.6323899245048367,0.33918880548520086,0.39004257415648635,0.3756048182500614,,1.2812012012012013,Independent,4500.0,83626,0,Decline,Decline,0,0,1,1,0,1,0,0
8551011,2025-01-09 01:56:09+00:00,0.43776501903611786,0.6121227752916807,0.6323996145720893,0.5130053046550253,0.3501845945669622,0.5100309402942999,,1.1781894736842105,Independent,3995.0,59881,0,Decline,Decline,0,0,1,1,0,1,0,0
8435770,2024-12-01 04:34:38+00:00,0.42529059997747387,0.6302362994212733,0.6325592344239567,0.5847289390375012,0.39004257415648635,0.5037956971030231,,1.281450151057402,Franchise,9150.0,66057,0,Decline,Decline,0,0,1,1,0,1,0,0
8522968,2024-12-27 06:49:15+00:00,0.39287716581741133,0.682269148281479,0.6325932075515084,0.6731569612715744,0.39004257415648635,0.5799842592395028,,1.2558632478632479,Independent,3500.0,80842,0,Decline,Decline,0,0,1,1,0,1,0,0
8542747,2025-01-05 01:39:18+00:00,0.4005953328782005,0.6692708099867317,0.6327319604730225,0.7231348306870554,0.5660710264644647,1.1621651214751998,,1.7513846153846153,Franchise,3750.0,94928,0,Decline,Decline,0,0,1,1,0,1,0,0
8476782,2024-12-11 00:49:50+00:00,0.39344161988760734,0.6816347652171851,0.6329130274290693,0.703811270894161,0.27775640912627786,0.5550063302655046,,0.9989946140035907,Independent,3500.0,87441,0,Decline,Decline,0,0,1,1,0,1,0,0
8438390,2024-12-03 03:51:55+00:00,0.3805240298993119,0.7047910379834081,0.6329282253844625,0.7725195685617479,0.3372811670434425,0.7397401848839481,,1.0734,Franchise,4936.0,12,0,Decline,Decline,0,0,1,1,0,1,0,0
8438389,2024-12-03 03:51:11+00:00,0.40327860318339626,0.6650328123953436,0.6329366686232507,0.7584900722688769,0.3501845945669622,0.7540924065557755,,1.1966784359879692,Franchise,3935.92,85267,0,Decline,Decline,0,0,1,1,0,1,0,0
8568746,2025-01-16 02:52:38+00:00,0.4128152829926992,0.6496940285806702,0.632960553270583,0.5130496848906757,0.27775640912627786,0.40457695781610664,,0.9993763771670894,Franchise,3500.0,12,0,Decline,Decline,0,0,1,1,0,1,0,0
8544088,2025-01-05 06:08:39+00:00,0.41283615125687056,0.6497143455161714,0.6330123447734837,0.5597311434979829,0.5660710264644647,0.6999036368200485,,1.7189728958630528,Independent,5000.0,74882,0,Decline,Decline,0,0,1,1,0,1,0,0
8465234,2024-12-06 00:36:31+00:00,0.4120388498768932,0.6511013424904541,0.6331385540188401,0.7106096359342643,0.3372811670434425,0.6804572011619029,,1.1229780033840948,Franchise,3500.0,117265,0,Decline,Decline,0,0,1,1,0,1,0,0
8519536,2024-12-24 23:16:11+00:00,0.44819868494403675,0.5991520042507332,0.6337523713127596,0.6324856912978755,0.3501845945669622,0.48925536106698686,,1.1833333333333333,Independent,3600.0,41221,0,Decline,Decline,0,0,1,1,0,1,0,0
8522498,2024-12-27 05:06:23+00:00,0.402708746901542,0.666864112543615,0.6337827462338734,0.5830551335910321,0.27775640912627786,0.4597813411338294,,0.9607843137254902,Franchise,5160.0,5,0,Decline,Decline,0,0,1,1,0,1,0,0
8572776,2025-01-17 06:27:48+00:00,0.38394984269848553,0.6994532104222888,0.6337896822751488,0.6346276038841442,0.3501845945669622,0.4909122241868757,,1.2196923076923076,Franchise,4547.0,79042,0,Decline,Decline,0,0,1,1,0,1,0,0
8540866,2025-01-04 05:21:39+00:00,0.3872760003518798,0.693512649710437,0.6338507002089698,0.5321041424546662,0.3501845945669622,0.41160584013795476,,1.1851250405975966,Franchise,4423.0,58284,0,Decline,Decline,0,0,1,1,0,1,0,0
8434677,2024-12-01 01:15:05+00:00,0.38830060656617016,0.6919313916049936,0.634078614587248,0.5076874942157427,0.3372811670434425,0.378247798731043,,1.0896535342224032,Franchise,6132.0,10,0,Decline,Decline,0,0,1,1,0,1,0,0
8435815,2024-12-01 04:42:40+00:00,0.3650911823552294,0.7360972608217468,0.634232581505183,0.7805059440775072,0.3501845945669622,0.6037555042565007,,1.1454921056514682,Franchise,4000.0,20,0,Decline,Decline,0,0,1,1,0,1,0,0
8473577,2024-12-09 22:33:37+00:00,0.3837594669779499,0.7006689670294669,0.6345765043839167,0.809814424521706,0.39004257415648635,0.6977267504453559,,1.3539692307692308,Independent,3812.0,89549,0,Decline,Decline,0,0,1,1,0,1,0,0
8550378,2025-01-08 23:22:31+00:00,0.40922929158929927,0.6570907156936814,0.6346058127000248,0.5106768087121196,0.27775640912627786,0.402705772521842,,0.9860869565217392,Franchise,5728.0,79232,0,Decline,Decline,0,0,1,1,0,1,0,0
8555166,2025-01-10 08:17:18+00:00,0.43181034460424766,0.6227388563529296,0.634615989178104,0.656109928503811,0.39004257415648635,0.7265512495178355,,1.2951307149052163,Independent,6100.0,71895,0,Decline,Decline,0,0,1,1,0,1,0,0
8579630,2025-01-19 10:07:16+00:00,0.40892910027626406,0.657615743489152,0.6346469857775598,0.4396294759344067,0.3501845945669622,0.43708053885075804,,1.204357459379616,Franchise,4575.0,66660,0,Decline,Decline,0,0,1,1,0,1,0,0
8436919,2024-12-02 13:38:57+00:00,0.404996844640467,0.6640925318378863,0.634734696666997,0.6124404111150726,0.41688126579694246,0.7248595222837116,,1.6023880597014926,Franchise,4166.67,45777,0,Decline,Decline,0,0,1,1,0,1,0,0
8560064,2025-01-12 04:45:41+00:00,0.422616978212301,0.63669090071052,0.6350202674519736,0.6266978365380195,0.39004257415648635,0.6939814144333247,,1.2743735224586288,Franchise,3990.0,127819,0,Decline,Decline,0,0,1,1,0,1,0,0
