accountid,pd_gen12,ecnl_gen12,pd_gen13,ecnl_gen13,intopenbktype__app,ENG-loan_to_value,strdealershiptrackertype__app,fltgrossmonthly__income_sum,tier_gen12,tier_gen13,approved_gen12,approved_gen13,declined_gen12,declined_gen13,approved_both,declined_both,approved_gen12_declined_gen13,declined_gen12_approved_gen13
8463711,0.18240416246936064,0.2851220038331605,0.15815933665341161,0.26626726839618126,,0.7619425011978916,Independent,3680.0,C,C,1,1,0,0,1,0,0,0
8463718,0.27877570615299646,0.4480293477573769,0.32586135409942474,0.7127028364173381,,1.1765601217656012,Franchise,8949.0,Decline,Decline,0,0,1,1,0,1,0,0
8463734,0.3968827742650675,0.6676507393695537,0.2802577954437606,0.5754117173564253,,1.199647577092511,Franchise,4600.0,Decline,Decline,0,0,1,1,0,1,0,0
8463782,0.13339944587270972,0.20108548315519373,0.2610179639478594,0.5167429139926726,,1.1424025974025973,Independent,5906.0,B,Decline,1,0,0,1,0,0,1,0
8463800,0.06903478115576483,0.1109825158795997,0.1985030597599712,0.3632907010884841,,1.1205907172995782,Franchise,7083.0,A,Decline,1,0,0,1,0,0,1,0
8463810,0.3170036058448023,0.5110045953992585,0.3529960590102989,0.7590368444168504,,1.2815810276679842,Franchise,5000.0,Decline,Decline,0,0,1,1,0,1,0,0
8463859,0.18553544910874958,0.2873013769509922,0.23676365306159194,0.4642905940263214,,0.7350985915492958,Franchise,4804.0,C,Decline,1,0,0,1,0,0,1,0
8463867,0.10482535947520014,0.17052902441824666,0.07548234709808135,0.09409252691474869,,0.4669751546882437,Franchise,5200.0,B,A,1,1,0,0,1,0,0,0
8463887,0.16329928772904573,0.2372164387808267,0.1712707934681378,0.30446627198859294,,1.1418973561430794,Franchise,4095.0,B,C,1,1,0,0,1,0,0,0
8463950,0.27990896647848773,0.4495492163806259,0.20637101309579836,0.3789250878406441,,1.0231316725978647,Franchise,3600.0,Decline,Decline,0,0,1,1,0,1,0,0
8463962,0.27544463212760156,0.4162905713391488,0.3528389965051619,0.7587105556486505,,1.1514933429291112,Franchise,4583.33,Decline,Decline,0,0,1,1,0,1,0,0
8463983,0.6764889287649706,1.1561108092561665,0.31507979203458947,0.6792118772391276,,1.4272897196261682,Independent,3500.0,Decline,Decline,0,0,1,1,0,1,0,0
8463987,0.2630416966323694,0.3798271554581307,0.33382381582620657,0.7290295866534416,,1.0915224534501642,Franchise,8900.0,Decline,Decline,0,0,1,1,0,1,0,0
8464009,0.19051465383017321,0.29484613322563796,0.17928325777638113,0.3194154746637272,,1.2498675496688743,Independent,4100.0,C,C,1,1,0,0,1,0,0,0
8464019,0.5524179047404313,0.7866511654957234,0.22444016392459584,0.4251022723106056,,,Franchise,5075.0,Decline,Decline,0,0,1,1,0,1,0,0
8464027,0.26642517353164724,0.4296549560705007,0.18719375220539072,0.3358186906151352,,1.1166853303471445,Franchise,4100.0,Decline,D,0,1,1,0,0,0,0,1
8464031,0.2422386081536443,0.3768565420809788,0.13135558546304668,0.21215818534088268,,1.2141280353200883,Independent,5870.0,Decline,B,0,1,1,0,0,0,0,1
8464054,0.08343572736558248,0.12598906522706324,0.1218491033755564,0.19257597170695162,13.0,1.0245426515930114,Independent,9698.65,A,B,1,1,0,0,1,0,0,0
8464056,0.17137238307111322,0.26455686572080084,0.1418086823794865,0.23440156928188052,,1.1958823529411764,Franchise,5834.96,B,B,1,1,0,0,1,0,0,0
8464057,0.3322054356783663,0.5370483105481889,0.24549750608146553,0.47707969506212256,,1.0713678419604902,Franchise,6041.0,Decline,Decline,0,0,1,1,0,1,0,0
8464071,0.2043375716496901,0.2697526109859664,0.12536176801646412,0.20115013369381435,,0.7109486085720089,Franchise,10000.0,C,B,1,1,0,0,1,0,0,0
8464072,0.21308859440536415,0.29696095387275484,0.10099392118452725,0.14070189853749024,,0.4692181481481481,Franchise,4960.67,C,B,1,1,0,0,1,0,0,0
8464122,0.16341681845420386,0.2609774151803321,0.0647712858985254,0.07247145256052151,,0.950440251572327,Independent,4500.0,B,A1,1,1,0,0,1,0,0,0
8464128,0.4051192981203512,0.6789407258585382,0.18687847381118475,0.33534226709609516,,1.6106542056074766,Franchise,3966.0,Decline,D,0,1,1,0,0,0,0,1
8464131,0.3324880524193006,0.49258352867245253,0.15511781408868291,0.2603407304962564,,1.0197101449275363,Independent,4000.0,Decline,B,0,1,1,0,0,0,0,1
8464147,0.1753033044081606,0.23370436710612646,0.19337640429496156,0.3481197424432243,,1.4876061623543353,Franchise,6400.0,B,D,1,1,0,0,1,0,0,0
8464149,0.21513701694524273,0.308665118410477,0.058292191043702556,0.05477748322948209,,1.173732822707817,Franchise,13852.0,C,A1,1,1,0,0,1,0,0,0
8464176,0.22767290720009797,0.35844026864838086,0.18047346001273304,0.3220475494413894,,0.8539634146341464,Independent,5007.0,Decline,D,0,1,1,0,0,0,0,1
8464198,0.21414521372613618,0.3435007400916017,0.22574082564305867,0.43039170929602877,,1.045925535651563,Franchise,7100.0,D,Decline,1,0,0,1,0,0,1,0
8464199,0.17354941553712383,0.2616096109437743,0.3027491488902475,0.6311242579008686,,1.047342995169082,Franchise,5000.0,B,Decline,1,0,0,1,0,0,1,0
8464205,0.07436326850214373,0.10894044202756899,0.12358059479313432,0.19767414168632783,7.0,,Franchise,5833.36,A,B,1,1,0,0,1,0,0,0
8464223,0.36746989120944956,0.6031862601561007,0.18429996484762123,0.33110876758421665,,1.250018018018018,Independent,3983.0,Decline,D,0,1,1,0,0,0,0,1
8464252,0.17490678658324713,0.24145087031048695,0.17349103164682145,0.30871087184838536,,1.1191405000959262,Franchise,9392.76,B,C,1,1,0,0,1,0,0,0
8464281,0.10214202812156982,0.14500147842375094,0.1330351183089803,0.21569473691622157,,1.115268817204301,Franchise,11987.0,B,B,1,1,0,0,1,0,0,0
8464329,0.27024838797781536,0.4303333850814421,0.3058066077434918,0.6535097645103284,,0.933278463648834,Franchise,6000.0,Decline,Decline,0,0,1,1,0,1,0,0
8464338,0.1487227482282094,0.22130919398396945,0.09642281158311707,0.13282311118216716,,0.9570204081632653,Independent,10000.0,B,B,1,1,0,0,1,0,0,0
8464353,0.16678827459596451,0.25231730459892154,0.13416599855994107,0.21804915665462787,,0.9192335329341318,Independent,4290.0,B,B,1,1,0,0,1,0,0,0
8464414,0.1866373222573222,0.28292728416217633,0.14783940729560002,0.24524510478141803,,0.9238938053097345,Franchise,5689.79,C,B,1,1,0,0,1,0,0,0
8464416,0.21283456473935453,0.305699591297623,0.35428747139722155,0.761719683052331,,1.2025555555555556,Franchise,4932.0,C,Decline,1,0,0,1,0,0,1,0
8464421,0.46723530283188874,0.72939645532194,0.14954991440768303,0.2477406428083449,,0.9387517466231952,Franchise,4200.0,Decline,B,0,1,1,0,0,0,0,1
8464429,0.3232589998557752,0.48022660130416656,0.1891805726153483,0.34111119348531316,,1.2363636363636363,Franchise,3600.0,Decline,D,0,1,1,0,0,0,0,1
8464442,0.38732208024279524,0.6018573403342266,0.23095546497200722,0.44391746049164854,,1.2177920685959271,Independent,3600.0,Decline,Decline,0,0,1,1,0,1,0,0
8464444,0.10121791549072805,0.14227732931540657,0.13172396735389932,0.2128666682367257,,1.1182009345794393,Franchise,10000.0,B,B,1,1,0,0,1,0,0,0
8464447,0.3716579618328902,0.5141676142883762,0.1923060525993341,0.346126041442811,,0.7662953306470728,Franchise,4083.33,Decline,D,0,1,1,0,0,0,0,1
8464450,0.3740691856077648,0.6842980779056465,0.22338606231618655,0.42110298529134293,,0.9500388390650378,Franchise,5000.0,Decline,Decline,0,0,1,1,0,1,0,0
8464459,0.11660906082681502,0.18292679362045025,0.13593915007167273,0.2212092402651777,,0.9315203426124197,Franchise,6760.0,B,B,1,1,0,0,1,0,0,0
8464468,0.16039900025697162,0.21941123335714846,0.10230084310644229,0.14268588542411825,,0.9422897507663601,Franchise,13333.33,B,B,1,1,0,0,1,0,0,0
8464471,0.17181866512038685,0.2500177256082757,0.09634875800363124,0.1326055546893183,,0.9079448767080865,Independent,5565.76,B,B,1,1,0,0,1,0,0,0
8464480,0.3403927670722182,0.48984570190111093,0.20121423772771868,0.36822812044834674,,1.2397206169708561,Franchise,4850.0,Decline,Decline,0,0,1,1,0,1,0,0
8464482,0.12483229548853651,0.2061409827810716,0.14381113117095337,0.23812502522371834,,1.0781515038682719,Independent,5200.0,B,B,1,1,0,0,1,0,0,0
8464517,0.17135021241106094,0.26852415905794935,0.2147068706688288,0.40307082996721677,,0.889435157871736,Independent,5400.0,C,Decline,1,0,0,1,0,0,1,0
8464573,0.2613290883725213,0.3961653486217828,0.2018707978623541,0.36934964861555303,,1.2306136210384355,Franchise,5500.0,Decline,Decline,0,0,1,1,0,1,0,0
8464581,0.19813478789525524,0.2734836942097965,0.23598101908254562,0.46242047314413187,,1.0191206493053826,Franchise,3572.0,C,Decline,1,0,0,1,0,0,1,0
8464615,0.1759884572946899,0.2534215560635099,0.17678370372600474,0.313030487999227,,1.1827309236947792,Franchise,4300.0,B,C,1,1,0,0,1,0,0,0
8464671,0.27469294638460484,0.4219083675567104,0.18632622526675954,0.33450775321961335,,1.4075851851851853,Franchise,59514.0,Decline,D,0,1,1,0,0,0,0,1
8464683,0.5284692767980969,0.8156915344615635,0.2451699608728491,0.47658046521775244,,1.1778563535911601,Franchise,3500.0,Decline,Decline,0,0,1,1,0,1,0,0
8464704,0.1634564089121765,0.24988634382650296,0.08697086105791473,0.11440896868140554,,1.0592290249433107,Franchise,4400.0,B,A,1,1,0,0,1,0,0,0
8464711,0.2516139885880517,0.36642587995726594,0.13856398938802028,0.2288894198537665,,1.1684525790349418,Independent,6050.0,Decline,B,0,1,1,0,0,0,0,1
8464733,0.19504057317192858,0.28877002709447663,0.16035162256110344,0.27195103853801134,,1.0388925201380896,Independent,6286.63,C,C,1,1,0,0,1,0,0,0
8464735,0.0732967525493786,0.09931178968668959,0.0824373437671524,0.10742047122670309,7.0,inf,Independent,6000.0,A,A,1,1,0,0,1,0,0,0
8464737,0.18157381642974116,0.3125448170589395,0.15477748263961608,0.2596196624252223,,0.7724133016627078,Franchise,5401.0,C,B,1,1,0,0,1,0,0,0
8464760,0.3981027155570886,0.7052779106487085,0.26337182957285854,0.5212651175375642,,1.3195862791306625,Independent,6500.0,Decline,Decline,0,0,1,1,0,1,0,0
8464783,0.20898078310556684,0.2926002115516807,0.27134133630777507,0.5502798325557596,,0.8574002574002574,Independent,4566.48,C,Decline,1,0,0,1,0,0,1,0
8464805,0.28322075574551314,0.43731659538738815,0.27674964227967,0.5645918538060648,,1.110860927152318,Independent,4800.0,Decline,Decline,0,0,1,1,0,1,0,0
8464816,0.5543636865483248,0.9956024323110008,0.45552448234708054,1.02484480883706,,1.2926159554730983,Independent,5100.0,Decline,Decline,0,0,1,1,0,1,0,0
8464842,0.24768520690134446,0.34532966189918923,0.19685947103193063,0.3603313633113415,,1.1110969116080938,Franchise,5100.0,D,Decline,1,0,0,1,0,0,1,0
8464868,0.5722239450976547,1.009772320455807,0.3890357746276068,0.837728597242922,,1.1426488456865127,Franchise,4875.0,Decline,Decline,0,0,1,1,0,1,0,0
8464891,0.08176064649350176,0.11088774334045343,0.29482860429401914,0.6024429711524231,,0.9754625550660793,Franchise,5500.0,A,Decline,1,0,0,1,0,0,1,0
8464904,0.2849844717563462,0.4371708291464715,0.2597307329617599,0.5146585680471826,,0.9891851851851852,Franchise,6000.0,Decline,Decline,0,0,1,1,0,1,0,0
8464915,0.01971957959681154,0.027324042977467225,0.1066804886262217,0.15071463202996538,,1.382990990990991,Franchise,8333.33,A1,B,1,1,0,0,1,0,0,0
8464952,0.3744508146659977,0.5603753951473335,0.2251742814642913,0.42809604876448254,,1.2494154818325434,Independent,8800.0,Decline,Decline,0,0,1,1,0,1,0,0
8464957,0.24193589263919252,0.3472030829496721,0.2687482501559545,0.5387030591006521,13.0,1.2504794023479189,Franchise,6556.0,D,Decline,1,0,0,1,0,0,1,0
8464979,0.216690941564288,0.33622527672866304,0.23401221598289604,0.453526516686204,,1.063219512195122,Franchise,4584.0,D,Decline,1,0,0,1,0,0,1,0
8464982,0.47898389587641094,0.7445078666626759,0.27245792733769764,0.553881594509354,,1.4492660550458716,Independent,3750.0,Decline,Decline,0,0,1,1,0,1,0,0
8464987,0.3114847586962866,0.4820244274394919,0.18065101764976213,0.3225708201086379,,0.9947136563876652,Independent,5650.0,Decline,D,0,1,1,0,0,0,0,1
8464998,0.21954988437331174,0.34216226875631284,0.15804439093398703,0.26599742986855657,,,Independent,5833.33,D,C,1,1,0,0,1,0,0,0
8465016,0.5597296083948738,0.8468714706090544,0.3096528455078685,0.6631741840497258,,1.3092891760904686,Franchise,5000.0,Decline,Decline,0,0,1,1,0,1,0,0
8465018,0.10717161295256108,0.142357648662913,0.0944971644018076,0.12716589582352097,,0.4954980463219888,Franchise,6300.0,B,A,1,1,0,0,1,0,0,0
8465030,0.38937503780438276,0.6241336326830015,0.24891890948223463,0.48443455344852265,,1.2074213836477987,Independent,3500.0,Decline,Decline,0,0,1,1,0,1,0,0
8465038,0.1801003760374818,0.2538882589746849,0.09922335931374114,0.1380422160961015,,1.0483102493074792,Franchise,10833.0,B,B,1,1,0,0,1,0,0,0
8465137,0.3784493936322449,0.6516072362581076,0.19360317504808489,0.34873621754112927,,1.3107182320441988,Franchise,7320.0,Decline,D,0,1,1,0,0,0,0,1
8465156,0.5007845194472009,0.7816767252262226,0.37992801943086635,0.8173600723860864,,1.2294693456980939,Franchise,4000.0,Decline,Decline,0,0,1,1,0,1,0,0
8465166,0.23003778228720623,0.39381756125986345,0.2258562802113336,0.4308472059977379,,1.1041148325358852,Franchise,4646.0,Decline,Decline,0,0,1,1,0,1,0,0
8465218,0.17058713455752325,0.26076308933071396,0.13989469590703926,0.23138925664138035,,1.0040409956076135,Independent,3586.53,B,B,1,1,0,0,1,0,0,0
8465236,0.2850037062865668,0.4711973270405888,0.17413352088716078,0.3099837428439816,,1.3269902912621359,Independent,9319.0,Decline,C,0,1,1,0,0,0,0,1
8465344,0.3636093724497551,0.5620885698335201,0.2024181950401066,0.37027940539549625,,1.2249254073904063,Franchise,5720.0,Decline,Decline,0,0,1,1,0,1,0,0
8465393,0.30620953364431946,0.49146913896600597,0.18183210996225677,0.3260515544368373,,1.233242506811989,Franchise,4323.0,Decline,D,0,1,1,0,0,0,0,1
8465398,0.22559637864653953,0.32176900534240316,0.12931513497027874,0.2085064261204245,,1.041619937694704,Franchise,6931.0,C,B,1,1,0,0,1,0,0,0
8465401,0.14623065938719876,0.22768540461678077,0.3033937736787528,0.6366087424051066,7.0,,Franchise,4562.0,B,Decline,1,0,0,1,0,0,1,0
8465406,0.34870966803605963,0.5955647253403628,0.325390459772792,0.7104300351099547,7.0,1.2148148148148148,Independent,3500.0,Decline,Decline,0,0,1,1,0,1,0,0
8465439,0.39431853926859933,0.6576425691194536,0.309534491873347,0.6628767975520364,,1.1226126126126126,Franchise,3600.0,Decline,Decline,0,0,1,1,0,1,0,0
8465446,0.24625149164103854,0.3629600112716035,0.2061201849667342,0.3784489385045172,,1.0774271844660195,Franchise,8200.0,Decline,Decline,0,0,1,1,0,1,0,0
8465448,0.2142573021086563,0.30311494714499787,0.1598570994107834,0.2706199871774009,,1.331397917324077,Franchise,5175.73,C,C,1,1,0,0,1,0,0,0
8465476,0.2490086399082488,0.3974919720611701,0.3013927298116315,0.623546296281623,,1.1234166666666667,Franchise,3700.0,Decline,Decline,0,0,1,1,0,1,0,0
8465488,0.3528740183775999,0.554193889619944,0.167019421537489,0.2943935595014371,,1.1961142857142857,Franchise,5000.0,Decline,C,0,1,1,0,0,0,0,1
8465490,0.6223849925308464,1.1003296652197903,0.28118307238030105,0.5784898793986103,,1.3154140127388536,Independent,5000.0,Decline,Decline,0,0,1,1,0,1,0,0
8465504,0.11281459109042695,0.18450373029196832,0.2744940064367211,0.5598294637585022,,1.2497971014492755,Franchise,5000.0,B,Decline,1,0,0,1,0,0,1,0
8465508,0.4267047159681644,0.6851427049317447,0.2511542128175437,0.4940942502153294,,1.0655306578283739,Franchise,4200.0,Decline,Decline,0,0,1,1,0,1,0,0
8465526,0.44112481086559335,0.7617684188213206,0.27582334592733276,0.5626361371759827,,1.0916104146576664,Independent,4286.0,Decline,Decline,0,0,1,1,0,1,0,0
8465527,0.22520000632452672,0.3216544569176593,0.17111373547397007,0.3042920191328152,,0.8374658385093168,Franchise,7000.0,C,C,1,1,0,0,1,0,0,0
8465580,0.23097333334322434,0.377882360951865,0.24751241907744886,0.4800324464009348,,0.9859810554803788,Franchise,3500.0,Decline,Decline,0,0,1,1,0,1,0,0
8465588,0.29384648566109084,0.4794543292140129,0.21372208474345766,0.3990787836674934,,1.4133730158730158,Independent,11500.0,Decline,Decline,0,0,1,1,0,1,0,0
8465602,0.2544159884660431,0.4065343651668171,0.1750080962190485,0.3108732661321586,,1.1528323699421965,Franchise,5500.0,Decline,C,0,1,1,0,0,0,0,1
8465614,0.08969045386530426,0.11783874576856969,0.11083183951005254,0.15877684202785883,,1.0954282122288101,Franchise,9964.0,A,B,1,1,0,0,1,0,0,0
8465619,0.144746530981662,0.20430154354594618,0.06375867006439265,0.0699975340911193,,0.9938882957181252,Franchise,8333.33,B,A1,1,1,0,0,1,0,0,0
8465639,0.328948080395199,0.5340673878578489,0.5615369528947828,1.1561108092561665,,1.4492660550458716,Independent,7900.0,Decline,Decline,0,0,1,1,0,1,0,0
8465664,0.3075872194998226,0.45678738234096405,0.16749284945423762,0.2956822953780738,,1.05924,Franchise,6789.0,Decline,C,0,1,1,0,0,0,0,1
8465667,0.4076320280123941,0.6165959066986538,0.22006500986326244,0.4106113706987095,,1.3219524860443983,Franchise,9000.0,Decline,Decline,0,0,1,1,0,1,0,0
8465689,0.12577796151555812,0.17931640174532024,0.16209445073556802,0.27831387778027206,,0.9603354235464361,Franchise,12500.0,B,C,1,1,0,0,1,0,0,0
8465699,0.3060920124903524,0.5344895370850308,0.3102282107041525,0.664619900873776,13.0,1.3168613138686132,Franchise,5364.0,Decline,Decline,0,0,1,1,0,1,0,0
8465783,0.2237829362490355,0.3337504784727574,0.17244739508178397,0.3060060065219897,,0.9455290102389079,Franchise,7561.0,D,C,1,1,0,0,1,0,0,0
8465792,0.15747093684495342,0.26312284567525906,0.3405895669991484,0.737594646884564,,1.087616766467066,Independent,8000.0,B,Decline,1,0,0,1,0,0,1,0
8465795,0.3035019326438912,0.3918792893416121,0.1392495283171401,0.2301772586145013,,1.208375733855186,Franchise,9493.0,Decline,B,0,1,1,0,0,0,0,1
8465801,0.413793276298138,0.7261998706878015,0.3035578882270326,0.6380050332598961,7.0,1.1462285714285714,Franchise,5000.0,Decline,Decline,0,0,1,1,0,1,0,0
8465861,0.13133477491131382,0.1989961216283679,0.29090846138200965,0.5968933059193118,7.0,1.5011353711790394,Franchise,6249.99,B,Decline,1,0,0,1,0,0,1,0
8465866,0.22792285582588895,0.34321058377851904,0.15893233759050188,0.2681309116339612,,0.4423148569772737,Franchise,4500.0,D,C,1,1,0,0,1,0,0,0
8465874,0.19008232145198428,0.2686624878861198,0.20547654790059944,0.37699010427779894,,1.3552314165497896,Franchise,6800.0,C,Decline,1,0,0,1,0,0,1,0
8465889,0.3097435832048342,0.5422646885827126,0.3024819891063998,0.6288512554957549,,1.2,Independent,3560.0,Decline,Decline,0,0,1,1,0,1,0,0
8465891,0.19376867357503094,0.3262598424650818,0.12187072343404523,0.19268730000861292,,1.1968215892053973,Franchise,3875.0,D,B,1,1,0,0,1,0,0,0
8465904,0.2018465551178222,0.2652149305773031,0.19645631218251605,0.35961283727687626,,1.1211946902654868,Franchise,8000.0,C,Decline,1,0,0,1,0,0,1,0
8465929,0.2865587913813896,0.469164549354068,0.16919723590118088,0.3005747433610575,,1.2838483965014578,Franchise,6000.0,Decline,C,0,1,1,0,0,0,0,1
8465932,0.48079124423987074,0.829416623857427,0.36631604045094024,0.7815853650114393,,1.1954208754208755,Independent,10174.0,Decline,Decline,0,0,1,1,0,1,0,0
8465972,0.22607733755699558,0.30444556808936185,0.209233915912169,0.38439445235913955,,1.0590800319064078,Franchise,4820.0,C,Decline,1,0,0,1,0,0,1,0
8465973,0.49508636782208154,0.8582792982712549,0.3773832925323753,0.8106914813811776,,1.0364341085271318,Independent,3500.0,Decline,Decline,0,0,1,1,0,1,0,0
8465999,0.1590773713269976,0.24869249746664027,0.19392639130378425,0.3511125591498466,,1.2047138888888889,Independent,5018.37,B,Decline,1,0,0,1,0,0,1,0
8466000,0.4900380753965567,0.7263512608898104,0.29449825344674463,0.601574747939963,,1.2950741839762612,Independent,5676.0,Decline,Decline,0,0,1,1,0,1,0,0
8466024,0.09813545411838077,0.13177386193576143,0.11844578031546625,0.1825567014677906,,1.17,Franchise,6250.0,A,B,1,1,0,0,1,0,0,0
8466082,0.16957429290776865,0.2541640383124686,0.1894132528697601,0.3417266001492309,,1.1267089441607643,Franchise,5560.0,B,D,1,1,0,0,1,0,0,0
8466088,0.36811712812083375,0.5417209599471831,0.1919120973486332,0.34539246419819897,,0.985399216168447,Independent,10000.0,Decline,D,0,1,1,0,0,0,0,1
8466105,0.4372677794545314,0.7080748556508631,0.1946248529703847,0.35624776968201904,,1.350051282051282,Independent,4325.0,Decline,Decline,0,0,1,1,0,1,0,0
8466112,0.5517997990172097,0.8817280026846191,0.4305219428180514,0.974739510939138,,1.0969054441260746,Independent,3189.0,Decline,Decline,0,0,1,1,0,1,0,0
8466145,0.3817598966871522,0.5664061549426975,0.2539904933622391,0.5010545421468913,,1.1481643835616437,Independent,6000.0,Decline,Decline,0,0,1,1,0,1,0,0
8466164,0.12336554351910076,0.1979763593342256,0.24957401431917678,0.4867664902671789,,1.1575286041189932,Franchise,7000.0,B,Decline,1,0,0,1,0,0,1,0
8466171,0.1820390808246152,0.25926580368163377,0.17500427728158363,0.3108693819226603,,1.1856967840735069,Independent,3987.0,B,C,1,1,0,0,1,0,0,0
8466180,0.46298715176249444,0.7847215914104464,0.36887745647208353,0.7856932912378641,,1.1700229885057472,Independent,3600.0,Decline,Decline,0,0,1,1,0,1,0,0
8466182,0.282613707106266,0.4737251153032958,0.2708392253816102,0.5484075436684328,,1.0895203619909501,Franchise,4000.0,Decline,Decline,0,0,1,1,0,1,0,0
8466205,0.3151007835455726,0.4757786166803542,0.20352544711568998,0.37216007845378035,,1.2,Independent,4889.0,Decline,Decline,0,0,1,1,0,1,0,0
8466210,0.2209024310515229,0.3319990359464314,0.2039014123497363,0.372881824999822,13.0,1.2830807453416149,Independent,6500.0,D,Decline,1,0,0,1,0,0,1,0
8466260,0.1772112177551453,0.26203346842297837,0.2722479056637854,0.5532041324357246,,1.2759312320916905,Independent,5075.83,B,Decline,1,0,0,1,0,0,1,0
8466263,0.1637668944640317,0.24878286663114338,0.19311626213028205,0.34763518610899324,,1.1199334442595674,Franchise,12065.0,B,D,1,1,0,0,1,0,0,0
8466292,0.26185505698626527,0.336883774419145,0.09515558817347504,0.12910022995789852,,1.1970313622216902,Franchise,6800.0,D,A,1,1,0,0,1,0,0,0
8466294,0.45867944180922093,0.7232374916094354,0.18032034560483917,0.3216377572149661,,1.484431137724551,Independent,3500.0,Decline,C,0,1,1,0,0,0,0,1
8466301,0.6778591141203772,1.0217423517880124,0.2892702978128597,0.5953901277492788,,1.1984578960839518,Franchise,2243.33,Decline,Decline,0,0,1,1,0,1,0,0
8466320,0.11944665582694099,0.16033562134963186,0.13537558388460957,0.2201712182651737,,1.045319753671246,Franchise,4972.0,B,B,1,1,0,0,1,0,0,0
8466338,0.3039674836668079,0.44659503958761587,0.2706259323664839,0.5474176233918502,,1.0748817204301075,Franchise,4330.0,Decline,Decline,0,0,1,1,0,1,0,0
8466342,0.32247906612783134,0.49095305437609965,0.13650782981613394,0.22320116490091182,,1.0123529411764707,Independent,5000.0,Decline,B,0,1,1,0,0,0,0,1
8466346,0.31735953659092897,0.46730371899939455,0.2791339228617788,0.5715692876521542,,0.8152,Independent,4100.0,Decline,Decline,0,0,1,1,0,1,0,0
8466347,0.18414582588967027,0.27145431494435246,0.23142696252494888,0.44583559727823213,,1.0917010799136069,Franchise,4572.32,C,Decline,1,0,0,1,0,0,1,0
8466371,0.45114053439880814,0.7367885216228438,0.3141820757606117,0.6763704953190125,,,Franchise,3631.0,Decline,Decline,0,0,1,1,0,1,0,0
8466380,0.41236799099867216,0.6075412539606421,0.19152214445206825,0.34482039406082365,,1.1481643835616437,Independent,3800.0,Decline,D,0,1,1,0,0,0,0,1
8466407,0.35714710827481605,0.578313778609919,0.16868485485278115,0.29906448738145713,,1.1603629764065335,Franchise,7346.0,Decline,C,0,1,1,0,0,0,0,1
8466423,0.6388567033573122,1.0015514436982098,0.41085886779027103,0.8889377476064282,,1.2489632107023412,Independent,5000.0,Decline,Decline,0,0,1,1,0,1,0,0
8466430,0.20750092076676285,0.30717780201203665,0.24889414811476157,0.4843464119156953,,0.8943089430894309,Franchise,6500.0,C,Decline,1,0,0,1,0,0,1,0
8466444,0.41392898417564084,0.7207921268068377,0.2587961474091811,0.5131452424449656,,1.2032738095238096,Independent,4300.0,Decline,Decline,0,0,1,1,0,1,0,0
8466446,0.258707725841699,0.4581123157235962,0.22175764919142296,0.4159033617690168,,1.0364341085271318,Independent,3500.0,Decline,Decline,0,0,1,1,0,1,0,0
8466459,0.23797081238408935,0.3416171471621926,0.16283487083029116,0.2814361468663234,,0.9162303664921466,Franchise,7000.0,D,C,1,1,0,0,1,0,0,0
8466463,0.32362920305775966,0.5366794582378076,0.2945555830765336,0.6017254208253369,,1.2,Independent,6257.0,Decline,Decline,0,0,1,1,0,1,0,0
8466475,0.3477311942208576,0.5585813856510612,0.14642297042743785,0.2431871291722218,,1.6286206896551725,Independent,10863.19,Decline,B,0,1,1,0,0,0,0,1
8466550,0.20939813164910165,0.29954429969694996,0.3064155915759996,0.655039954688527,,1.1134074971311998,Franchise,3991.15,C,Decline,1,0,0,1,0,0,1,0
8466554,0.44270946469031186,0.7176820963898255,0.21168131135129398,0.3917857898558515,,1.361298076923077,Independent,8888.0,Decline,Decline,0,0,1,1,0,1,0,0
8466566,0.417470191934155,0.7112711116989376,0.16768584048012652,0.2962076434831033,,0.9898039215686274,Franchise,3500.0,Decline,C,0,1,1,0,0,0,0,1
8466626,0.19888700478431243,0.31770013438403466,0.15731407977145362,0.2642830024867243,,1.1213813813813813,Franchise,8265.539999999999,C,B,1,1,0,0,1,0,0,0
8466632,0.45514357905927105,0.7886209039200823,0.34630583657973324,0.7451382730554197,,1.3969465648854962,Independent,4500.0,Decline,Decline,0,0,1,1,0,1,0,0
8466636,0.23149488746425234,0.3704264698187453,0.2793909568752385,0.5724480662113607,,1.1500361010830324,Independent,4072.0,Decline,Decline,0,0,1,1,0,1,0,0
8466657,0.2706077817322309,0.4634793569442054,0.23851542550022592,0.4677547864255771,,0.9815126050420168,Franchise,4580.0,Decline,Decline,0,0,1,1,0,1,0,0
8466673,0.25868305192207025,0.406863788324297,0.18472120567187272,0.331897587807091,,1.0939634801288938,Franchise,5279.0,Decline,D,0,1,1,0,0,0,0,1
8466683,0.4320764698180721,0.7442502110977445,0.3214537096862474,0.6973956439227793,,1.2000567375886524,Independent,4277.0,Decline,Decline,0,0,1,1,0,1,0,0
8466686,0.1888346800390705,0.28814519322632076,0.2058222361431601,0.3778833395221626,,0.8886559991820459,Franchise,5365.1,C,Decline,1,0,0,1,0,0,1,0
8466707,0.2420043136082312,0.40519210910907716,0.4602573557131149,1.0307051133280294,,1.3008198757763976,Franchise,4669.0,Decline,Decline,0,0,1,1,0,1,0,0
8466709,0.18005299390118526,0.29114035420381496,0.16623208802894904,0.29184789468589684,,1.179861111111111,Independent,5622.0,C,C,1,1,0,0,1,0,0,0
