,No,Yes,description
linka064__tu,0.09872557610416763,0.1165190576730748,Total amount of open (unpaid) non-sufficient funds in the last year
linka065__tu,0.1799365094006057,0.19085953994888322,Total amount of open (unpaid) non-sufficient funds in the last 2 years
linka066__tu,0.23106335224215593,0.3812140237804201,Total amount of open (unpaid) non-sufficient funds in the last 3 years
linka082__tu,0.15931743762394504,0.2919818868763196,Amount of largest open (unpaid) non-sufficient funds (single check)
linka067__tu,4.611907946317391e-05,0.0,Number of paid non-sufficient funds in the last month
linka068__tu,6.149210595089855e-05,0.0,Number of paid non-sufficient funds in the last 2 months
linka069__tu,0.0001998493443404203,0.0,Number of paid non-sufficient funds in the last 3 months
linka075__tu,0.04277406262970991,0.0,Total amount of paid non-sufficient funds in the last 3 months
linka071__tu,0.0008608894833125797,0.00022224691632403602,Number of paid non-sufficient funds in the last year
linka072__tu,0.0015373026487724639,0.0008889876652961441,Number of paid non-sufficient funds in the last 2 years
linka032__tu,0.0017371519931128842,0.001000111123458162,Number of paid non-sufficient funds in the last 3 years
linka081__tu,99813.39776168735,99849.3593732637,Number of days since last (most recent) paid non-sufficient funds
linka084__tu,99813.0049962336,99849.0028892099,Minimum days taken to pay a non-sufficient funds
linka085__tu,99813.00805546588,99849.00755639515,Maximum days taken to pay a non-sufficient funds
linka073__tu,0.005263877999661794,0.0,Total amount of paid non-sufficient funds in the last month
linka074__tu,0.006462974065704316,0.0,Total amount of paid non-sufficient funds in the last 2 months
linka070__tu,0.0003228335562422174,0.0,Number of paid non-sufficient funds in the last 6 months
fltapprovedloantovalue__app,126.90443035631652,126.96332280480101,LTV
fltapprovedpayment__app,562.7826420848351,561.2562232030265,Payment
fltapprovedpricewholesale__app,18679.031822146542,18231.715015165177,Wholesale Price
fltapprovedservicecontract__app,0.7395765924008505,1.5772870662460567,Service Contract
fltdocumentfee__app,369.1829121996303,369.8251954602774,Doc Fee
fltgapinsurance__app,461.5593855677724,454.25078814627994,Gap Insurance
fltinsureddisabilityamount__app,0.6373779585798816,0.0,Insured Disability Amount
fltinsureddisabilitypremium__app,0.0,0.0,Insured Disability Premium
flt_sec,0.14671128557404184,0.1396436558956044,
fltinsuredlifepremium__app,0.0,0.0,Insured Life Premium
fltinsuredunemploymentamount__app,0.0,0.0,Insured Unemployment Amount
fltinsuredunemploymentpremium__app,0.0,0.0,Insured Unemployment Premium
fltlicensefee__app,181.89579407578557,190.35670989911728,License fee
fltservicecontract__app,1035.7544453688297,962.2583732660783,Service Contract
flttaxgrossreceipts__app,1312.3901682070239,1289.4821059268602,Tax Amount
inttermbump__app,4.760944119427073,5.222222222222222,Term Bump
intservicecontractterm__app,25.50159215386575,23.78679750223015,Service Contract Term
fltinsuredlifeamount__app,0.7171699334319527,0.6407440100882724,Insured Life Amount
cvvtg4rr__tu,17.5,13.0,
approvaldate__app,,,Approval Date
fundeddate__app,,,Funding Date
dtmapproved__app,,,Approval Date
dtmdeclined__app,,,Declined Date
defaultdate__app,,,Default Date
chargeoffdate__app,,,Charge Off Date
defaultamount__app,,,Default Amount
fltallowance__app,-8.074669138090824,-21.44177511054959,Allowance 
applicationmonth__app,6.75013464445178,6.691204197065333,Application Month
applicationquarter__app,2.5768515783804444,2.558570374620871,Application Quarter
bigdealerid__app,3585.8469001201147,3697.8707440100884,Dealership
bigdealertypeid__app,1.185068834888663,1.1815889029003783,Dealership Type
bitdealerapplicantsamestate__app,0.9037335603467747,0.8869579473727355,Applicant and Dealer Same State
bitdealerapplicantsamecity__app,0.21214753557219548,0.20075416017706368,Applicant and Dealer Same City
inttype__app,8.77682783018868,7.957191780821918,BK Type
fltaddfee__app,0.0,0.0,Add Fee
chargeoffamount__app,,,Charge off amount
sg87s__tu,49.44654088050314,28.55334987593052,
sg99s__tu,20749.813186813186,18410.018404907976,
sp01s__tu,0.08126934984520123,0.034934497816593885,
sp02s__tu,1.7222222222222223,1.75,
sp03s__tu,1.9444444444444444,1.125,
sp04s__tu,0.0,0.0,
sp05s__tu,0.5483870967741935,0.42857142857142855,
sp06s__tu,0.0,0.0,
linkf128__tu,0.25366511506503675,0.24609631281983993,Number of trade segments (excluding new trades) within last 9 months
sp08s__tu,0.1590909090909091,0.09090909090909091,
sp09s__tu,0.25,0.13636363636363635,
sp10s__tu,0.38636363636363635,0.13636363636363635,
sp11s__tu,0.5454545454545454,0.18181818181818182,
sp12s__tu,0.6363636363636364,0.3181818181818182,
sp13s__tu,0.7954545454545454,0.45454545454545453,
sp14s__tu,1.7222222222222223,1.75,
sp15s__tu,2.0,1.75,
sp07s__tu,0.0,0.0,
sg69s__tu,5.21578947368421,5.596881959910913,
sg70s__tu,5.342105263157895,5.752783964365256,
sg71s__tu,0.26800670016750416,0.2957446808510638,
sg72s__tu,0.011725293132328308,0.01276595744680851,
sg73s__tu,6.443298969072165,6.395348837209302,
sg74s__tu,122.94501718213058,111.44573643410853,
sg75s__tu,71.87628865979381,61.34108527131783,
sg76s__tu,869.9140893470791,809.4418604651163,
sg86s__tu,1.7190265486725664,1.7047872340425532,
sg78s__tu,36920.7456445993,31250.93359375,
sg79s__tu,4.8655462184873945,5.032608695652174,
sg80s__tu,119.08403361344538,118.83695652173913,
sg81s__tu,91.26470588235294,88.45652173913044,
sg82s__tu,665.8949579831933,668.3260869565217,
sg83s__tu,40028.316017316014,30086.20879120879,
sg84s__tu,32925.32467532468,24493.661111111112,
sg85s__tu,113.1858407079646,79.12234042553192,
sg77s__tu,44248.89198606272,36313.08203125,
sp40s__tu,3.193548387096774,2.0714285714285716,
sp41s__tu,18071.1875,21713.25,
sp42s__tu,729.8409090909091,693.8636363636364,
sp43s__tu,3.7222222222222223,1.375,
sp44s__tu,115.31818181818181,122.5,
sp45s__tu,128.54545454545453,124.5909090909091,
sp46s__tu,0.3409090909090909,0.4090909090909091,
sp47s__tu,0.3409090909090909,0.4090909090909091,
sp16s__tu,2.0,1.75,
sp49s__tu,0.29545454545454547,0.2727272727272727,
sp50s__tu,0.25,0.045454545454545456,
sp51s__tu,2.25,1.75,
sp52s__tu,0.36363636363636365,0.1,
sp53s__tu,0.44,0.1,
sp54s__tu,0.41935483870967744,0.21428571428571427,
sp55s__tu,2.0555555555555554,1.75,
sp56s__tu,2.0555555555555554,1.75,
sp48s__tu,0.29545454545454547,0.3181818181818182,
sp17s__tu,2.0,1.75,
sp18s__tu,2.111111111111111,1.75,
sp19s__tu,2.111111111111111,1.75,
sp20s__tu,2.111111111111111,1.75,
sp21s__tu,2.111111111111111,1.75,
sp22s__tu,2.1538461538461537,1.125,
sp23s__tu,2.0625,1.125,
sp24s__tu,2.0625,1.125,
sp39s__tu,3.4,1.3,
sp26s__tu,1.9444444444444444,1.125,
sp27s__tu,1.9444444444444444,1.125,
sp28s__tu,1.9444444444444444,1.125,
sp29s__tu,1.9444444444444444,1.125,
sp35s__tu,14355.625,17740.75,
sp36s__tu,1539.1666666666667,639.7142857142857,
sp37s__tu,2.772727272727273,2.227272727272727,
sp38s__tu,3.1818181818181817,1.3,
sp25s__tu,2.0625,1.125,
sg10s__tu,0.52428810720268,0.7085106382978723,
sg11s__tu,0.847571189279732,1.0,
sg12s__tu,1.219430485762144,1.3404255319148937,
sg13s__tu,1.6130653266331658,1.778723404255319,
sg14s__tu,5.908333333333333,6.150990099009901,
sg15s__tu,6.272916666666666,6.3316831683168315,
sg16s__tu,6.289583333333334,6.344059405940594,
sg17s__tu,6.289583333333334,6.353960396039604,
sg68s__tu,4.996491228070176,5.285077951002227,
sg19s__tu,6.3,6.368811881188119,
sg20s__tu,6.3,6.368811881188119,
sg21s__tu,6.3,6.368811881188119,
sg22s__tu,4.960264900662252,5.226221079691516,
sg23s__tu,5.065400843881856,5.206982543640898,
sg24s__tu,5.0419287211740045,5.188585607940446,
sg25s__tu,5.0419287211740045,5.193548387096774,
sg26s__tu,5.048218029350105,5.195544554455446,
sg18s__tu,6.295833333333333,6.368811881188119,
sr68s__tu,4.483739837398374,4.6702702702702705,
sr69s__tu,4.703252032520325,4.924324324324324,
sr70s__tu,4.849593495934959,5.059459459459459,
sr71s__tu,0.5772357723577236,0.5243243243243243,
sr72s__tu,0.02032520325203252,0.010810810810810811,
sr85s__tu,258.83962264150944,195.5031847133758,
sr86s__tu,3.7547169811320753,4.114649681528663,
sr87s__tu,105.17991631799163,65.74863387978142,
sg09s__tu,0.36683417085427134,0.5595744680851064,
sg01s__tu,3.9744582043343653,4.356986899563319,
sg02s__tu,5.908333333333333,6.150990099009901,
sg03s__tu,5.039583333333334,5.202970297029703,
sg04s__tu,0.01675041876046901,0.0,
sg05s__tu,0.0,,
sg06s__tu,0.08040201005025126,0.09574468085106383,
sg07s__tu,0.1440536013400335,0.1829787234042553,
sg08s__tu,0.22780569514237856,0.3404255319148936,
sr99s__tu,29152.369047619046,25823.06349206349,
sg51s__tu,6.329140461215933,6.359801488833747,
sg52s__tu,0.17537313432835822,0.11494252873563218,
sg53s__tu,0.21532846715328466,0.12471655328798185,
sg54s__tu,0.4954954954954955,0.390625,
sg55s__tu,6.274261603375527,6.3225,
sg56s__tu,6.278372591006424,6.333333333333333,
sg57s__tu,6.285403050108933,6.316062176165803,
sg58s__tu,6.200440528634362,6.245333333333333,
sg27s__tu,5.052410901467505,5.195544554455446,
sg60s__tu,0.0007727975270479134,0.0,
sg61s__tu,98.59119496855345,98.3142144638404,
sg62s__tu,96.91823899371069,96.38902743142144,
sg63s__tu,119.27253668763103,117.69077306733168,
sg64s__tu,28.0083857442348,15.714640198511166,
sg65s__tu,46008.32914046122,36654.68734491315,
sg66s__tu,38159.337526205454,30945.381546134664,
sg67s__tu,1.9385964912280702,1.6325167037861916,
sg59s__tu,6.133928571428571,6.197831978319783,
sg28s__tu,5.052410901467505,5.195544554455446,
sg29s__tu,5.052410901467505,5.195544554455446,
sg35s__tu,14329.834381551364,10876.300248138958,
sg36s__tu,1311.7912087912089,784.7073170731708,
sg37s__tu,3.4690117252931323,3.4851063829787234,
sg38s__tu,2.220149253731343,2.004597701149425,
sg39s__tu,2.2554744525547443,2.0,
sg40s__tu,2.763963963963964,2.5200892857142856,
sg50s__tu,0.7922948073701842,0.7340425531914894,
sg42s__tu,608.4974874371859,586.068085106383,
sg43s__tu,2.2729166666666667,1.504950495049505,
sg44s__tu,83.51758793969849,71.96382978723405,
sg45s__tu,157.6716917922948,141.21702127659574,
sg46s__tu,2.268006700167504,2.3404255319148937,
sg47s__tu,2.2663316582914574,2.3404255319148937,
sg48s__tu,2.2562814070351758,2.3382978723404255,
sg49s__tu,2.016750418760469,2.0851063829787235,
sg41s__tu,21715.366876310272,16338.362282878412,
linkf069__tu,0.9568234219341367,1.1601495866684162,Number of Auto inquiries all time
linkf070__tu,0.045982511854526474,0.046122556095000655,"Number of charged-off, collection, and return trade segments opened within last 12 months"
linkf072__tu,0.01052768956366642,0.00892271355465162,Number of lenders / locations with inquiries or trades within last 1 month
linkf073__tu,0.028102840736068214,0.02230678388662905,Number of lenders / locations with inquiries or trades within last 3 months
linkf074__tu,0.22686735981206768,0.1760923763285658,Number of trades opened within last 12 months
linkf075__tu,1.1011876277896202,1.141057603988978,"Number of open, collection or charge-off trade segments"
linkf076__tu,46.115630573802584,43.946332502296286,"Total dollar amount of return, collection, and closed delinquent trade segments within last 12 months"
linkf077__tu,0.08717971027102275,0.10221755675108253,"Number of return, collection, and closed delinquent trade segments within last 12 months"
sp57s__tu,1.8888888888888888,1.625,
linkf079__tu,1113.5825901596554,1098.713292218869,Total balance on open or collection trade segments
linkf080__tu,555.1154580152672,490.90047393364927,Total amount past due within last 12 months (excluding collection)
linkf082__tu,0.5222734589115587,0.5234877312688624,Number of open trades with balance > 0 (excluding collection)
linkf083__tu,0.18071083655979467,0.18285001968245637,Number of inquiries within last 1 month
linkf084__tu,0.35013268369078177,0.3586143550715129,Number of inquiries within last 2 months
linkf085__tu,0.5361726193065646,0.5452040414643747,Number of inquiries within last 3 months
linkf086__tu,1.1056466698568757,1.1354809080173205,Number of inquiries within last 6 months
linkf087__tu,1.7058772349588898,1.764007348117045,Number of inquiries within last 9 months
linkf078__tu,0.7539913864358115,0.5907361238682588,Number of trade segments opened within last 12 months
linkf050__tu,0.19354417714360292,0.17182784411494553,Number of open delinquent and charge-off trade segments STOREFRONT LENDER
linkf051__tu,0.03410623395832427,0.03254166119931767,Number of inquiries within last 1 month STOREFRONT LENDER
linkf052__tu,0.07271501283334059,0.07190657394042776,Number of inquiries within last 3 months STOREFRONT LENDER
linkf053__tu,1.6343803019097751,2.0883742291037923,Number of inquiries all time STOREFRONT LENDER
linkf054__tu,0.004611302040283639,0.0047237895289332105,"Number of charge-off, collection and return trade segments opened within last 12 months STOREFRONT LENDER"
